timestamp;AR_x;AR_y;AR_z;AR_ang_x;AR_ang_y;AR_ang_z;AR_ang_w;Distancia;HAP_x;HAP_y;HAP_z;HAP_ang_x;HAP_ang_y;HAP_ang_z;HAP_ang_w
09:41:00.114;-9,897493;-9,046373;-13,63306;0,1820989;0,3305852;-0,7769366;0,5039077;42,85489;-44,6964;11,21141;-28,30276;0,108886;0,9622671;0,2471645;0,03309949
09:41:00.180;-10,81574;-8,444817;-8,645935;0,3383638;0,1267398;-0,1897192;0,9129369;45,71027;-47,47829;10,64866;-28,1581;0,1063585;0,9618595;0,2496057;0,03480189
09:41:00.244;-13,11895;-8,601437;-10,04849;-0,1846557;-0,3272014;0,7810532;-0,498796;44,77862;-49,56465;10,19085;-28,03976;0,101531;0,9620427;0,2506535;0,03658179
09:41:00.313;-14,82719;-7,800579;-6,990295;0,3402753;0,1226292;-0,1944612;0,9117892;45,7334;-51,38486;9,782619;-28,10693;0,09273154;0,9629595;0,2503641;0,03778623
09:41:00.381;-16,76442;-7,182125;-5,786011;0,3433101;0,1258101;-0,2014284;0,9087005;45,51147;-52,45772;9,724712;-28,40109;0,08692145;0,9638644;0,2489917;0,03759152
09:41:00.445;-18,52436;-6,602541;-5,856781;0,3512367;0,1272494;-0,191978;0,9075158;45,00565;-53,16984;9,669682;-29,52985;0,07773162;0,9654177;0,2463563;0,03514237
09:41:00.509;-20,18542;-6,035551;-6,103638;0,366091;0,1328929;-0,1734035;0,9045707;44,42686;-54,05075;9,674065;-30,18877;0,07472023;0,9665385;0,2433957;0,03128389
09:41:00.573;-21,32545;-5,395676;-7,492188;0,3745363;0,1387032;-0,1680237;0,9012503;43,55818;-55,20303;9,680973;-30,3465;0,07182834;0,9675483;0,2406186;0,02817267
09:41:00.640;-22,26982;-4,87246;-8,433685;0,3788265;0,1425491;-0,1679197;0,8988733;42,99747;-56,50604;9,684792;-29,99175;0,06750523;0,9684745;0,2384864;0,02499008
09:41:00.706;-23,28121;-4,609281;-9,299957;0,3804156;0,1452899;-0,1727728;0,8968414;42,90239;-58,65137;9,685623;-28,92704;0,05815073;0,9696025;0,2367121;0,02137404
09:41:00.781;-24,52046;-4,592669;-9,940369;0,380775;0,1480571;-0,1821136;0,8943848;42,88158;-60,61593;9,690105;-28,15986;0,05206285;0,9698608;0,2371857;0,02006163
09:41:00.845;-26,09188;-4,779302;-9,638824;0,3799929;0,147878;-0,1912193;0,8928453;43,071;-62,62123;9,743809;-27,23986;0,04734068;0,9694692;0,2395737;0,02219744
09:41:00.909;-27,56533;-5,201306;-8,692749;0,378244;0,146366;-0,198014;0,8923559;43,53488;-64,26971;9,751633;-26,7062;0,04657758;0,9690274;0,2413204;0,02410376
09:41:00.978;-28,7211;-5,647828;-7,664368;0,3765368;0,1434067;-0,201913;0,8926846;44,20366;-65,60635;9,764698;-26,52957;0,04704397;0,9684019;0,2434558;0,0267197
09:41:01.045;-30,09233;-6,728873;-11,33755;-0,1917595;-0,3408844;0,7956147;-0,4626267;42,9626;-66,66438;9,980396;-26,47261;0,04717181;0,9671943;0,2479075;0,02918713
09:41:01.113;-31,35921;-8,010938;-16,52545;-0,1883166;-0,3387028;0,7965826;-0,4639756;41,5575;-67,46602;9,994389;-26,48197;0,04838911;0,9667447;0,2492338;0,03075274
09:41:01.181;-32,11566;-8,863698;-19,27072;-0,1877794;-0,3374715;0,7959303;-0,4662049;41,554;-68,40134;10,01594;-26,59487;0,04899979;0,9661536;0,2513939;0,03078113
09:41:01.246;-32,6086;-9,467649;-20,7438;-0,1863386;-0,3282335;0,7910244;-0,4814781;41,64023;-68,89983;10,03329;-26,79101;0,05008944;0,9656149;0,2529181;0,03333953
09:41:01.311;-33,046;-9,793398;-20,87854;-0,1936798;-0,3427946;0,8019646;-0,4492581;41,29212;-68,75301;10,03556;-26,94989;0,04967392;0,96534;0,2537723;0,03536832
09:41:01.377;-33,12244;-10,07273;-21,45596;-0,1973062;-0,3500139;0,8067122;-0,4333315;40,97283;-68,35587;10,03556;-27,20359;0,04906343;0,9652514;0,2538805;0,0377774
09:41:01.443;-32,9961;-10,25403;-21,69284;-0,1988716;-0,3520451;0,8092272;-0,4262225;40,49296;-67,51439;10,03556;-27,73436;0,04836338;0,9649929;0,2546448;0,04007221
09:41:01.514;-32,6092;-10,35167;-21,90668;-0,1987457;-0,3522882;0,8100219;-0,4245677;39,54906;-65,76282;10,08523;-28,78412;0,04735422;0,9646841;0,2555265;0,04299387
09:41:01.582;-31,48455;-9,770758;-16,91095;0,3451614;0,1258174;-0,2250814;0,9024256;40,20393;-63,96764;10,13263;-29,75853;0,04680794;0,9646732;0,2555544;0,04366405
09:41:01.646;-29,88232;-8,960544;-11,09805;0,3445615;0,1266989;-0,2242346;0,9027423;41,89022;-61,16739;10,23192;-31,28924;0,04657178;0,9645209;0,2559027;0,04521317
09:41:01.709;-28,39833;-8,420959;-8,074799;0,3445374;0,1292522;-0,2230809;0,9026754;43,34593;-58,99039;10,28156;-32,43073;0,05120414;0,9642453;0,2563213;0,04368686
09:41:01.773;-27,43742;-8,95352;-15,83017;-0,1738136;-0,332047;0,7962098;-0,4749565;39,39584;-56,9424;10,28156;-33,47953;0,05773237;0,963849;0,256793;0,04146639
09:41:01.841;-25,26625;-8,138685;-11,62781;0,3398707;0,1370918;-0,2159161;0,9050271;41,99787;-55,53532;10,28156;-34,1733;0,06272765;0,9638764;0,2558515;0,03934031
09:41:01.908;-23,74486;-8,009801;-14,87613;-0,1703235;-0,3341351;0,7918029;-0,4820705;40,79372;-54,309;10,28156;-34,76049;0,06822251;0,9641104;0,2537225;0,03823246
09:41:01.981;-21,84654;-7,11142;-12,48248;0,3397003;0,1352093;-0,2089681;0,907003;42,61379;-53,45636;10,28156;-35,15931;0,0728686;0,9640138;0,2528139;0,03811423
09:41:02.048;-20,37567;-6,456093;-11,22958;0,3400427;0,1333164;-0,2024758;0,908626;43,63653;-52,45792;10,28156;-35,61661;0,07597753;0,96424;0,2511564;0,03727022
09:41:02.114;-19,26691;-5,978073;-10,93073;0,3350303;0,1324183;-0,2118037;0,9084929;44,20996;-51,90778;10,28383;-35,92361;0,07693475;0,9643371;0,2507043;0,03581253
09:41:02.178;-18,50208;-5,64238;-11,0011;0,3467699;0,1364336;-0,1843484;0,9094791;44,38062;-51,4297;10,28383;-36,13607;0,07763197;0,9644561;0,2501178;0,03519752
09:41:02.243;-17,92897;-5,383667;-10,97577;0,3524965;0,1382904;-0,1708974;0,9096242;44,53986;-51,0466;10,28383;-36,30463;0,07947917;0,9643126;0,2501972;0,03443545
09:41:02.303;-17,36025;-5,251112;-11,31802;0,3543893;0,1393862;-0,1650023;0,9098099;44,1809;-50,1664;10,27709;-36,50896;0,08122446;0,9642875;0,2495168;0,03596712
09:41:02.381;-16,76574;-5,185413;-11,24765;0,3546351;0,1393825;-0,1620474;0,9102457;43,60395;-48,11377;10,32451;-37,28701;0,08635958;0,9634535;0,250532;0,03915438
09:41:02.444;-15,7463;-5,121655;-11,13403;0,3534776;0,1392482;-0,1593608;0,9111903;43,76101;-46,79782;10,37413;-37,79317;0,09296858;0,9629409;0,2499354;0,04042211
09:41:02.509;-14,71314;-4,985517;-11,64255;0,3525208;0,1396707;-0,1576069;0,9118012;43,60907;-45,67947;10,37413;-38,23048;0,09792144;0,9627687;0,2489526;0,03886364
09:41:02.574;-13,02001;-4,640736;-12,50626;0,3512824;0,1408089;-0,1552782;0,9125033;43,97773;-45,24074;10,37413;-38,39872;0,1002386;0,9629535;0,2476582;0,03658079
09:41:02.639;-11,8549;-4,36387;-13,14212;0,3507232;0,1425594;-0,1561214;0,9123027;44,07029;-44,6548;10,37413;-38,62051;0,1008924;0,9630498;0,247076;0,03618491
09:41:02.708;-11,09452;-4,199286;-13,11853;0,3498269;0,1433888;-0,157168;0,9123371;43,78504;-43,2464;10,36979;-39,02467;0,1013693;0,9631001;0,2464177;0,03795698
09:41:02.786;-10,96557;-4,764585;-17,52194;0,1662301;0,3392067;-0,7756556;0,5056331;40,72749;-41,67343;10,36979;-39,58338;0,1025125;0,962998;0,2464986;0,03694004
09:41:02.853;-9,961518;-4,33598;-15,46951;0,3404582;0,1424762;-0,1841123;0,9109838;41,85192;-40,53838;10,36979;-39,97215;0,1030478;0,9630904;0,2459596;0,03663477
09:41:02.922;-9,480335;-4,467365;-17,71927;0,3408273;0,1434747;-0,1825823;0,910997;40,42317;-39,6701;10,31592;-40,17066;0,104071;0,9633523;0,2444833;0,03673768
09:41:02.988;-8,835338;-4,427377;-18,97595;0,3420194;0,1448039;-0,1818638;0,9104835;39,55691;-38,76093;10,30769;-40,23826;0,1068721;0,9636599;0,2420908;0,03646967
09:41:03.056;-8,710146;-4,968376;-24,10754;0,1672131;0,3443371;-0,7705787;0,5095883;36,87192;-38,08367;10,3037;-40,34018;0,1098472;0,9633963;0,2415395;0,03820913
09:41:03.119;-7,257918;-4,025987;-19,302;0,3430335;0,1440793;-0,1764179;0,9112881;39,27216;-37,00925;10,2998;-40,5607;0,1139772;0,9629658;0,2410866;0,03979013
09:41:03.184;-6,06915;-3,449446;-16,75317;0,3426447;0,1434827;-0,1718685;0,9123971;40,20884;-34,95253;10,29789;-41,11526;0,1176697;0,9623848;0,241074;0,043042
09:41:03.254;-4,879262;-3,03317;-15,49515;0,343725;0,143797;-0,1700243;0,9122869;40,73938;-33,15825;10,24826;-41,64088;0,1189542;0,9624789;0,2396681;0,04520438
09:41:03.321;-3,642834;-2,605041;-15,49652;0,3448332;0,1449493;-0,1683399;0,9119986;40,58384;-31,55485;10,09744;-42,07874;0,120703;0,96297;0,2366587;0,04595872
09:41:03.386;-2,357625;-2,099942;-15,58029;0,3445991;0,1458867;-0,1674204;0,9121069;40,17661;-29,98485;9,786701;-42,21869;0,127079;0,9630054;0,2333139;0,04512448
09:41:03.451;-1,497927;-2,896613;-24,94873;0,1665519;0,3502774;-0,7576577;0,524901;34,70184;-28,86676;9,627563;-42,22036;0,1324333;0,9626516;0,2315754;0,04621976
09:41:03.517;-0,7611256;-2,962759;-27,41449;0,1672782;0,3500884;-0,7550159;0,5285899;33,26365;-27,77485;9,472111;-42,31762;0,1361238;0,9623146;0,2306713;0,04702911
09:41:03.584;0,6418877;-3,045437;-31,51407;0,1565719;0,3597496;-0,7507042;0,5315155;32,0285;-26,74291;9,469143;-42,43575;0,1388023;0,9619433;0,2305917;0,04718658
09:41:03.647;1,628647;-2,949272;-32,98883;0,1597615;0,363154;-0,7534353;0,5243384;30,93181;-25,0325;9,463474;-42,57443;0,1419529;0,9616329;0,2298317;0,04784306
09:41:03.713;2,263184;-2,841884;-32,746;0,1667918;0,3740188;-0,760225;0,5043297;30,53319;-23,84922;9,460773;-42,69902;0,1433981;0,9613895;0,2307219;0,04398451
09:41:03.779;2,767797;-2,838002;-32,8576;-0,1669499;-0,3803602;0,7626664;-0,495776;30,25885;-23,02991;9,459457;-42,79988;0,1456692;0,9610559;0,2313914;0,040125
09:41:03.844;3,779065;-2,069691;-28,15994;0,341832;0,1531378;-0,1436682;0,9160018;31,48685;-21,61552;9,453201;-42,78045;0,1522815;0,9598696;0,2321759;0,03943556
09:41:03.918;4,276343;-2,447845;-30,31473;0,144353;0,3615928;-0,7437678;0,5433437;29,82418;-20,13627;9,445374;-42,64589;0,1561676;0,9593199;0,2321571;0,03768303
09:41:03.992;4,788651;-2,603282;-30,52582;0,1455831;0,3537212;-0,7393553;0,5541126;28,90128;-18,80703;9,432976;-42,08681;0,1613783;0,9587201;0,2317037;0,03355712
09:41:04.064;5,535592;-2,720916;-30,48865;0,1496173;0,3670265;-0,7474709;0,5330981;28,73135;-17,89632;9,428402;-41,83898;0,1635381;0,9583125;0,2321202;0,03182364
09:41:04.136;6,199273;-2,854331;-30,19495;0,1515694;0,3731475;-0,7508039;0,5235276;28,18963;-16,36314;9,376507;-41,85683;0,1646879;0,9576;0,2342202;0,03195546
09:41:04.207;6,763381;-2,899386;-30,04419;0,1493751;0,3757606;-0,7523065;0,5201212;27,5348;-14,75523;9,376507;-42,06156;0,1680059;0,9566189;0,2360119;0,03086651
09:41:04.278;7,646251;-2,895601;-30,63495;0,1431221;0,3780057;-0,7524125;0,5200992;27,2327;-13,74897;9,376507;-42,17877;0,1745016;0,9553379;0,2369925;0,02670535
09:41:04.349;8,235164;-3,066279;-29,92984;0,1406043;0,3775038;-0,750553;0,523824;27,45078;-12,89292;9,376507;-42,2719;0,184601;0,9532973;0,2380541;0,02184021
09:41:04.415;8,89461;-3,189443;-29,49417;0,1367143;0,3768653;-0,7477898;0,5292374;27,92019;-12,48985;9,376507;-42,31364;0,193804;0,9513678;0,2387222;0,01873596
09:41:04.480;9,538129;-3,240908;-28,85602;0,1310688;0,3749612;-0,7439696;0,53734;28,44341;-12,08665;9,376507;-42,35406;0,2021347;0,9494584;0,2395582;0,01679559
09:41:04.545;10,29296;-3,247853;-28,87466;0,1244022;0,3741839;-0,7387143;0,5466367;29,00873;-12,04154;9,377007;-42,4131;0,2306432;0,943103;0,2391412;0,01311316
09:41:04.611;11,43265;-2,870836;-28,49451;0,1135454;0,3730256;-0,7277362;0,5642335;29,88329;-12,03623;9,376507;-42,35902;0,2498976;0,9382974;0,2387833;0,01147828
09:41:04.677;12,61351;-2,562954;-28,04791;0,102117;0,371565;-0,7152289;0,5830603;30,82678;-11,93541;9,376507;-42,36888;0,2643814;0,9336364;0,2413346;0,01353223
09:41:04.750;14,0916;-1,641888;-23,27762;0,2868226;0,1946953;-0,04217659;0,937042;33,46802;-11,02762;9,376507;-42,45386;0,2797343;0,9277868;0,2463642;0,01628264
09:41:04.816;11,65646;4,776557;-27,12952;0,6836812;0,6387095;0,05901809;-0,3480618;26,08704;-8,807714;9,326729;-42,6552;0,2906263;0,9231595;0,2506931;0,02158039
09:41:04.883;14,59897;1,207378;-26,66364;0,07222394;0,3483399;-0,6802595;0,640851;27,39247;-5,97793;9,227142;-42,86924;0,3015359;0,9189706;0,2530902;0,02268405
09:41:04.951;17,37212;-0,6488743;-26,53394;0,06456489;0,3483734;-0,6738252;0,6484035;27,39544;-2,179527;9,177338;-43,01693;0,3126784;0,9145769;0,2555511;0,02179309
09:41:05.016;20,09682;-1,549198;-26,487;0,06036613;0,347002;-0,668178;0,6553501;28,09706;0,05072522;8,978024;-43,12361;0,3193189;0,9124079;0,2553238;0,01889532
09:41:05.077;22,51814;-1,898822;-26,46005;0,05723046;0,3480104;-0,664453;0,6588746;29,11;1,218675;8,678787;-43,24812;0,3304984;0,9085934;0,2549068;0,01585993
09:41:05.152;25,03922;-1,286935;-23,18713;0,05161187;0,3450459;-0,6569169;0,6683859;31,9033;2,288519;8,229336;-43,42737;0,350105;0,9006888;0,2568705;0,01427157
09:41:05.218;23,83306;2,617362;-28,48727;0,04544402;0,3377979;-0,6472923;0,6817919;26,48674;2,697178;8,02935;-43,50502;0,373676;0,8909675;0,2576271;0,01309058
09:41:05.283;27,57938;1,13708;-26,4274;0,02504625;0,332515;-0,6244118;0,7063402;30,87333;2,799426;7,979332;-43,52417;0,3938719;0,8819144;0,2586128;0,01454402
09:41:05.348;30,43767;0,8197489;-24,7912;0,02199504;0,3259541;-0,6145993;0,7180097;33,64672;3,410069;7,979332;-43,50885;0,4120634;0,8727384;0,2611804;0,01778638
09:41:05.417;32,35796;0,7675028;-23,62729;0,01495672;0,3192387;-0,6089687;0,7259614;35,2117;4,225981;7,979832;-43,53804;0,4203141;0,868147;0,2631904;0,01968887
09:41:05.485;33,69579;0,7179241;-22,64697;-0,008740802;0,3250725;-0,5886322;0,7401106;36,30522;4,887561;7,979831;-43,51368;0,4266536;0,8648115;0,264102;0,01783239
09:41:05.553;34,72409;0,7564974;-22,19876;-0,0002725978;0,3212786;-0,5952597;0,7365093;37,31862;4,99152;7,98035;-43,56391;0,4408731;0,8580115;0,2631783;0,01358092
09:41:05.618;35,52709;0,9921083;-21,38858;0,001401913;0,3165478;-0,5950118;0,7387534;38,3211;5,093803;8,080921;-43,57124;0,4669629;0,8453628;0,2592245;0,01049211
09:41:05.685;36,57256;2,073072;-21,40689;-0,009623598;0,3147793;-0,5797073;0,7515057;39,11144;5,104971;8,083965;-43,84268;0,4923799;0,8312616;0,257466;0,01665077
09:41:05.752;38,00787;3,451087;-21,452;-0,01608022;0,3112776;-0,5624595;0,7658244;40,24001;5,118372;8,088348;-44,16841;0,5014995;0,8259193;0,2568364;0,01976668
09:41:05.820;39,17712;4,695351;-21,06549;-0,01745785;0,3063106;-0,5487036;0,7776847;41,39539;5,290236;8,095432;-44,59626;0,5085313;0,8210896;0,2584479;0,02031239
09:41:05.891;39,85458;5,428926;-20,39917;-0,02149976;0,3011867;-0,5384538;0,7866968;41,66304;6,062238;8,247402;-44,60543;0,5278721;0,8079998;0,2611705;0,01665552
09:41:05.961;40,40717;5,997483;-20,1489;-0,03243075;0,2970827;-0,5258214;0,7963679;41,01889;7,498556;8,398327;-44,51709;0,5321596;0,8049601;0,261847;0,01678034
09:41:06.027;40,80719;6,17277;-20,47974;-0,03878696;0,2965257;-0,5195309;0,8004097;38,44692;10,67258;8,498215;-44,24237;0,5183175;0,8154979;0,2568073;0,01898303
09:41:06.095;41,12449;6,277845;-21,41327;-0,03712445;0,3021354;-0,5211766;0,7973147;36,0024;13,17832;8,498215;-44,00208;0,5009015;0,8280879;0,250779;0,02186251
09:41:06.161;41,19043;6,264517;-22,60223;-0,0280799;0,3135424;-0,5300743;0,7873525;32,90739;15,98028;8,447247;-43,63984;0,474942;0,8456947;0,24223;0,0235631
09:41:06.227;41,52284;7,021702;-19,58002;0,2254196;0,2409116;0,135732;0,9341972;32,51694;19,30506;8,147427;-43,29615;0,4284043;0,8755065;0,2224573;0,02170234
09:41:06.296;40,48216;6,678085;-23,06226;0,03676119;0,3674177;-0,5919257;0,7164335;27,63389;21,3922;8,047417;-42,9954;0,3862508;0,8991397;0,204016;0,02712336
09:41:06.361;39,33761;6,915713;-25,70538;0,08067164;0,385557;-0,6206537;0,6779579;23,64043;23,16016;7,446625;-42,93554;0,3469997;0,9185632;0,1873616;0,02698964
09:41:06.427;38,19657;7,688529;-26,44299;0,1154989;0,3972786;-0,6436526;0,6438488;21,37397;24,50862;7,045406;-42,84644;0,3069055;0,935223;0,1746619;0,02569393
09:41:06.494;37,29723;8,247294;-27,03967;0,135046;0,4041233;-0,6600575;0,6186849;19,84328;25,34576;6,845619;-42,81793;0,2871947;0,9421495;0,170543;0,02808356
09:41:06.560;36,86659;8,587731;-27,51813;0,1469825;0,406656;-0,6677415;0,6059277;18,54609;26,37441;6,644665;-42,68705;0,2687758;0,9479538;0,1678645;0,03105941
09:41:06.629;37,94867;10,15052;-22,85748;0,3827502;0,1859399;-0,05404506;0,9033315;22,48797;27,54767;6,645717;-42,48512;0,2418172;0,9556984;0,1641025;0,03514805
09:41:06.693;37,32975;9,596852;-25,16663;0,1715072;0,4103119;-0,6882265;0,5732135;19,63357;28,25368;6,645718;-42,3245;0,2236009;0,960281;0,1627081;0,03727081
09:41:06.759;36,99121;9,255443;-26,17068;0,1834125;0,4092884;-0,6980414;0,5581946;18,18166;28,80775;6,645718;-42,19545;0,2063232;0,9641976;0,161509;0,04084985
09:41:06.826;36,89751;8,980092;-26,33755;0,1985535;0,4076149;-0,7075706;0,542006;17,68751;29,44964;6,649007;-42,21027;0,1806378;0,9692052;0,1606777;0,04683914
09:41:06.894;36,9832;8,61296;-26,6246;0,2118229;0,4067111;-0,7152099;0,5274391;17,49179;29,89195;6,657451;-42,49448;0,1678704;0,9712561;0,161366;0,04941902
