timestamp;pos_x;pos_y;pos_z;rot_x;rot_y;rot_y
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;0;0;-0,055;0;0;0;1
1;-0,05899728;0,08408076;0,5936232;-0,8147874;0,2656012;-0,4159506;-0,304241
1;-0,0589973;0,08408071;0,5936232;-0,8147873;0,2655995;-0,4159504;-0,304243
1;-0,05898726;0,08404323;0,5935989;-0,8147885;0,2655984;-0,4159511;-0,3042401
1;-0,05899729;0,08408077;0,5936232;-0,8147871;0,265601;-0,4159502;-0,3042423
1;-0,05899727;0,08408083;0,5936232;-0,8147864;0,2656024;-0,4159509;-0,3042423
1;-0,05899728;0,08408069;0,5936232;-0,8147874;0,2655999;-0,415951;-0,3042417
1;-0,05899728;0,08408076;0,5936232;-0,8147874;0,2656012;-0,4159506;-0,304241
1;-0,05899727;0,08408078;0,5936232;-0,8147863;0,2656018;-0,4159512;-0,3042427
1;-0,05899728;0,08408076;0,5936232;-0,8147867;0,2656008;-0,415951;-0,3042426
1;-0,05899727;0,08408077;0,5936232;-0,8147865;0,2656015;-0,4159512;-0,3042424
1;-0,0589973;0,08408071;0,5936232;-0,8147873;0,2655995;-0,4159504;-0,304243
1;-0,05899727;0,0840808;0,5936232;-0,8147867;0,2656022;-0,415951;-0,3042417
1;-0,0589973;0,08408073;0,5936232;-0,8147869;0,2656001;-0,4159503;-0,3042438
1;-0,05899728;0,08408069;0,5936232;-0,8147874;0,2655999;-0,415951;-0,3042417
1;-0,05899728;0,08408076;0,5936232;-0,8147867;0,2656008;-0,415951;-0,3042426
1;-0,05899729;0,08408077;0,5936232;-0,8147871;0,265601;-0,4159502;-0,3042423
1;-0,05899728;0,08408079;0,5936232;-0,8147864;0,2656013;-0,415951;-0,304243
1;-0,05899728;0,08408076;0,5936232;-0,8147874;0,2656012;-0,4159506;-0,304241
1;-0,05899728;0,08408076;0,5936232;-0,8147867;0,2656008;-0,415951;-0,3042426
1;-0,05899727;0,08408066;0,5936232;-0,8147871;0,2655992;-0,4159519;-0,3042418
1;-0,05899728;0,08408079;0,5936232;-0,8147868;0,2656017;-0,4159507;-0,3042421
1;-0,0589973;0,08408073;0,5936232;-0,8147879;0,2656002;-0,41595;-0,3042413
1;-0,05899731;0,08408079;0,5936233;-0,8147879;0,2656012;-0,415949;-0,304242
1;-0,05899727;0,08408077;0,5936232;-0,8147865;0,2656015;-0,4159512;-0,3042424
1;-0,05899728;0,08408076;0,5936232;-0,8147867;0,2656008;-0,415951;-0,3042426
1;-0,0589973;0,08408065;0,5936233;-0,814788;0,2655983;-0,4159504;-0,304242
1;-0,05899727;0,08408073;0,5936232;-0,814787;0,2656008;-0,4159514;-0,3042414
1;-0,05899728;0,08408079;0,5936232;-0,8147868;0,2656017;-0,4159507;-0,3042421
1;-0,05899727;0,08408073;0,5936232;-0,814787;0,2656008;-0,4159514;-0,3042414
1;-0,05899729;0,08408077;0,5936232;-0,8147871;0,265601;-0,4159502;-0,3042423
1;-0,05899727;0,08408078;0,5936232;-0,8147863;0,2656018;-0,4159512;-0,3042427
1;-0,05899727;0,08408066;0,5936232;-0,8147871;0,2655992;-0,4159519;-0,3042418
1;-0,05899729;0,08408077;0,5936232;-0,8147871;0,265601;-0,4159502;-0,3042423
1;-0,05899727;0,08408077;0,5936232;-0,8147865;0,2656015;-0,4159512;-0,3042424
1;-0,05899727;0,08408077;0,5936232;-0,8147865;0,2656015;-0,4159512;-0,3042424
1;-0,05899727;0,08408077;0,5936232;-0,8147865;0,2656015;-0,4159512;-0,3042424
1;-0,05899729;0,08408077;0,5936232;-0,8147871;0,265601;-0,4159502;-0,3042423
1;-0,05899734;0,0840808;0,5936233;-0,814788;0,2656007;-0,4159478;-0,3042436
1;-0,05899729;0,08408077;0,5936232;-0,8147871;0,265601;-0,4159502;-0,3042423
1;-0,05899727;0,08408077;0,5936232;-0,8147865;0,2656015;-0,4159512;-0,3042424
1;-0,05899725;0,0840807;0,5936232;-0,8147868;0,2656003;-0,4159522;-0,3042414
1;-0,05899728;0,08408069;0,5936232;-0,8147874;0,2655999;-0,415951;-0,3042417
1;-0,05899729;0,08408077;0,5936232;-0,8147871;0,265601;-0,4159502;-0,3042423
1;-0,05899727;0,08408077;0,5936232;-0,8147865;0,2656015;-0,4159512;-0,3042424
1;-0,05899727;0,08408077;0,5936232;-0,8147865;0,2656015;-0,4159512;-0,3042424
1;-0,05899727;0,08408077;0,5936232;-0,8147865;0,2656015;-0,4159512;-0,3042424
1;-0,05899727;0,08408073;0,5936232;-0,814787;0,2656008;-0,4159514;-0,3042414
1;-0,05899729;0,0840807;0,5936232;-0,8147865;0,2655995;-0,4159512;-0,3042442
1;-0,05899727;0,08408077;0,5936232;-0,8147865;0,2656015;-0,4159512;-0,3042424
1;-0,05899727;0,08408073;0,5936232;-0,814787;0,2656008;-0,4159514;-0,3042414
1;-0,0589973;0,08408071;0,5936232;-0,8147873;0,2655995;-0,4159504;-0,304243
1;-0,05899727;0,08408077;0,5936232;-0,8147865;0,2656015;-0,4159512;-0,3042424
1;-0,05899728;0,08408076;0,5936232;-0,8147867;0,2656008;-0,415951;-0,3042426
1;-0,05899728;0,08408076;0,5936232;-0,8147867;0,2656008;-0,415951;-0,3042426
1;-0,05899727;0,08408078;0,5936232;-0,8147863;0,2656018;-0,4159512;-0,3042427
1;-0,05899726;0,08408074;0,5936232;-0,8147863;0,2656011;-0,4159518;-0,3042424
1;-0,05899724;0,08408074;0,5936231;-0,8147865;0,265601;-0,4159527;-0,3042408
1;-0,05899728;0,08408079;0,5936232;-0,8147868;0,2656017;-0,4159507;-0,3042421
1;-0,05899727;0,08408077;0,5936232;-0,8147865;0,2656015;-0,4159512;-0,3042424
1;-0,0589973;0,08408083;0,5936232;-0,8147874;0,2656021;-0,4159496;-0,3042416
1;-0,05899728;0,08408076;0,5936232;-0,8147867;0,2656008;-0,415951;-0,3042426
1;-0,05899728;0,08408076;0,5936232;-0,8147867;0,2656008;-0,415951;-0,3042426
1;-0,05899732;0,08408073;0,5936233;-0,8147878;0,2655998;-0,4159493;-0,3042428
1;-0,05899728;0,08408076;0,5936232;-0,8147867;0,2656008;-0,415951;-0,3042426
1;-0,05899727;0,08408073;0,5936232;-0,8147863;0,2656008;-0,4159515;-0,3042433
1;-0,05899728;0,08408079;0,5936232;-0,8147864;0,2656013;-0,415951;-0,304243
1;-0,0589973;0,08408073;0,5936232;-0,8147879;0,2656002;-0,41595;-0,3042413
1;-0,1504215;0,08408073;0,4504009;-0,7958578;0,2786265;-0,4511133;-0,2923601
1;-0,1504215;0,08408063;0,4504009;-0,7958572;0,2786252;-0,4511153;-0,2923599
1;-0,1504215;0,08408073;0,4504009;-0,7958578;0,2786265;-0,4511133;-0,2923601
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408054;0,4504009;-0,7958574;0,2786228;-0,4511158;-0,2923606
1;-0,1504215;0,08408067;0,4504008;-0,7958568;0,2786261;-0,4511157;-0,2923596
1;-0,1504216;0,08408065;0,4504009;-0,7958599;0,2786245;-0,4511127;-0,2923571
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408073;0,4504009;-0,7958561;0,2786269;-0,4511151;-0,2923619
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408071;0,4504009;-0,795857;0,2786263;-0,4511146;-0,2923605
1;-0,1504215;0,08408071;0,4504008;-0,7958563;0,2786268;-0,4511155;-0,2923605
1;-0,1504215;0,08408067;0,4504008;-0,795856;0,2786262;-0,4511158;-0,2923614
1;-0,1504216;0,08408067;0,4504009;-0,7958577;0,2786251;-0,4511137;-0,292361
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504216;0,0840807;0,4504009;-0,7958587;0,2786257;-0,451113;-0,2923589
1;-0,1504215;0,08408067;0,4504008;-0,7958568;0,2786261;-0,4511157;-0,2923596
1;-0,1504215;0,08408073;0,4504008;-0,7958562;0,2786272;-0,4511158;-0,2923601
1;-0,1504215;0,08408073;0,4504008;-0,7958562;0,2786272;-0,4511158;-0,2923601
1;-0,1504215;0,08408073;0,4504008;-0,7958561;0,2786271;-0,4511155;-0,2923608
1;-0,1504215;0,08408071;0,4504008;-0,7958563;0,2786268;-0,4511155;-0,2923605
1;-0,1504215;0,08408071;0,4504008;-0,7958563;0,2786268;-0,4511155;-0,2923605
1;-0,1504215;0,08408067;0,4504008;-0,7958561;0,2786264;-0,4511161;-0,2923605
1;-0,1504216;0,08408063;0,4504009;-0,7958586;0,2786241;-0,4511136;-0,29236
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408067;0,4504008;-0,7958568;0,2786261;-0,4511157;-0,2923596
1;-0,1504215;0,0840806;0,4504009;-0,7958569;0,2786245;-0,4511162;-0,29236
1;-0,1504215;0,08408064;0,4504009;-0,7958571;0,2786248;-0,4511147;-0,2923613
1;-0,1504215;0,08408073;0,4504008;-0,7958561;0,2786271;-0,4511155;-0,2923608
1;-0,1504215;0,08408067;0,4504008;-0,795856;0,2786262;-0,4511158;-0,2923614
1;-0,1504215;0,08408071;0,4504008;-0,7958563;0,2786268;-0,4511155;-0,2923605
1;-0,1504216;0,08408067;0,4504009;-0,7958577;0,2786251;-0,4511137;-0,292361
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,08408071;0,4504009;-0,795857;0,2786263;-0,4511146;-0,2923605
1;-0,1504215;0,08408063;0,4504009;-0,7958572;0,2786252;-0,4511153;-0,2923599
1;-0,1504215;0,08408067;0,4504008;-0,7958568;0,2786261;-0,4511157;-0,2923596
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408071;0,4504009;-0,795857;0,2786263;-0,4511146;-0,2923605
1;-0,1504215;0,08408071;0,4504008;-0,7958563;0,2786268;-0,4511155;-0,2923605
1;-0,1504215;0,08408071;0,4504008;-0,7958563;0,2786268;-0,4511155;-0,2923605
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,08408064;0,4504009;-0,7958571;0,2786248;-0,4511147;-0,2923613
1;-0,1504215;0,08408067;0,4504008;-0,7958561;0,2786264;-0,4511161;-0,2923605
1;-0,1504215;0,08408059;0,4504009;-0,7958579;0,2786236;-0,4511147;-0,2923603
1;-0,1504215;0,08408063;0,4504009;-0,7958572;0,2786252;-0,4511153;-0,2923599
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408064;0,4504008;-0,7958565;0,2786255;-0,4511166;-0,2923596
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408073;0,4504008;-0,7958562;0,2786272;-0,4511158;-0,2923601
1;-0,1504215;0,08408071;0,4504009;-0,795857;0,2786263;-0,4511146;-0,2923605
1;-0,1504215;0,08408073;0,4504008;-0,7958561;0,2786271;-0,4511155;-0,2923608
1;-0,1504215;0,0840808;0,4504009;-0,7958566;0,2786285;-0,4511142;-0,29236
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408073;0,4504009;-0,7958581;0,2786268;-0,4511138;-0,2923585
1;-0,1504215;0,08408053;0,4504009;-0,7958564;0,2786229;-0,4511168;-0,292362
1;-0,1504215;0,08408079;0,4504008;-0,7958571;0,2786281;-0,4511143;-0,2923591
1;-0,1504215;0,08408067;0,4504009;-0,7958559;0,2786253;-0,4511153;-0,2923634
1;-0,1504215;0,0840807;0,4504009;-0,7958573;0,2786264;-0,451115;-0,2923591
1;-0,1504215;0,08408063;0,4504009;-0,7958572;0,2786252;-0,4511153;-0,2923599
1;-0,1504215;0,08408067;0,4504009;-0,7958578;0,2786255;-0,4511144;-0,2923596
1;-0,1504215;0,08408075;0,4504009;-0,7958564;0,2786272;-0,4511143;-0,2923618
1;-0,1504215;0,08408072;0,4504009;-0,7958566;0,2786268;-0,4511146;-0,2923611
1;-0,1504215;0,08408067;0,4504008;-0,7958568;0,2786261;-0,4511157;-0,2923596
1;-0,1504215;0,08408052;0,4504009;-0,7958577;0,2786229;-0,4511167;-0,2923586
1;-0,1504215;0,08408073;0,4504009;-0,7958581;0,2786268;-0,4511138;-0,2923585
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,08408073;0,4504008;-0,795856;0,2786273;-0,4511156;-0,2923606
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408064;0,4504009;-0,7958571;0,2786248;-0,4511147;-0,2923613
1;-0,1504215;0,08408071;0,4504009;-0,7958563;0,2786267;-0,4511153;-0,2923612
1;-0,1504215;0,08408046;0,4504009;-0,7958584;0,278621;-0,4511162;-0,2923592
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,08408065;0,4504008;-0,7958564;0,2786256;-0,4511159;-0,2923609
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,08408067;0,4504009;-0,7958578;0,2786255;-0,4511144;-0,2923596
1;-0,1504215;0,08408071;0,4504009;-0,795857;0,2786263;-0,4511146;-0,2923605
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,08408067;0,4504009;-0,7958578;0,2786255;-0,4511144;-0,2923596
1;-0,1504215;0,0840807;0,4504009;-0,7958573;0,2786264;-0,451115;-0,2923591
1;-0,1504215;0,08408071;0,4504008;-0,7958563;0,2786268;-0,4511155;-0,2923605
1;-0,1504215;0,08408067;0,4504008;-0,7958568;0,2786261;-0,4511157;-0,2923596
1;-0,1504215;0,08408071;0,4504009;-0,795857;0,2786263;-0,4511146;-0,2923605
1;-0,1504215;0,0840807;0,4504009;-0,7958573;0,2786264;-0,451115;-0,2923591
1;-0,1504215;0,08408071;0,4504009;-0,7958563;0,2786267;-0,4511153;-0,2923612
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,08408071;0,4504009;-0,795857;0,2786263;-0,4511146;-0,2923605
1;-0,1504215;0,08408073;0,4504008;-0,7958562;0,2786272;-0,4511158;-0,2923601
1;-0,1504215;0,08408076;0,4504009;-0,7958573;0,2786273;-0,451114;-0,2923597
1;-0,1504215;0,08408061;0,4504009;-0,7958568;0,2786241;-0,4511156;-0,2923616
1;-0,1504215;0,08408074;0,4504008;-0,7958563;0,2786272;-0,4511151;-0,2923608
1;-0,1504215;0,08408067;0,4504008;-0,7958568;0,2786261;-0,4511157;-0,2923596
1;-0,1504215;0,08408073;0,4504008;-0,7958561;0,2786271;-0,4511155;-0,2923608
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504216;0,08408061;0,450401;-0,7958587;0,2786233;-0,4511125;-0,292362
1;-0,1504215;0,08408064;0,4504008;-0,7958565;0,2786255;-0,4511166;-0,2923596
1;-0,1504215;0,08408067;0,4504008;-0,7958568;0,2786261;-0,4511157;-0,2923596
1;-0,1504215;0,08408071;0,4504008;-0,7958563;0,2786268;-0,4511155;-0,2923605
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408065;0,4504008;-0,7958564;0,2786256;-0,4511159;-0,2923609
1;-0,1504215;0,08408067;0,4504008;-0,7958568;0,2786261;-0,4511157;-0,2923596
1;-0,1504215;0,08408067;0,4504009;-0,7958578;0,2786255;-0,4511144;-0,2923596
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,08408065;0,4504009;-0,7958583;0,2786254;-0,4511149;-0,2923574
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,08408071;0,4504009;-0,795857;0,2786263;-0,4511146;-0,2923605
1;-0,1504215;0,0840807;0,4504009;-0,7958573;0,2786264;-0,451115;-0,2923591
1;-0,1504215;0,08408071;0,4504008;-0,7958563;0,2786268;-0,4511155;-0,2923605
1;-0,1504215;0,08408071;0,4504009;-0,795857;0,2786263;-0,4511146;-0,2923605
1;-0,1504215;0,08408072;0,4504009;-0,7958566;0,2786268;-0,4511146;-0,2923611
1;-0,1504215;0,08408074;0,4504008;-0,7958565;0,2786275;-0,4511153;-0,2923598
1;-0,1504215;0,08408073;0,4504008;-0,7958561;0,2786271;-0,4511155;-0,2923608
1;-0,1504215;0,08408059;0,4504009;-0,7958579;0,2786236;-0,4511147;-0,2923603
1;-0,1504215;0,08408071;0,4504009;-0,795857;0,2786263;-0,4511146;-0,2923605
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408076;0,4504008;-0,7958564;0,2786284;-0,4511155;-0,2923588
1;-0,1504215;0,08408067;0,4504008;-0,7958568;0,2786261;-0,4511157;-0,2923596
1;-0,1504215;0,0840807;0,4504009;-0,7958573;0,2786264;-0,451115;-0,2923591
1;-0,1504215;0,08408071;0,4504009;-0,795857;0,2786263;-0,4511146;-0,2923605
1;-0,1504215;0,08408067;0,4504008;-0,7958568;0,2786261;-0,4511157;-0,2923596
1;-0,1504215;0,08408072;0,4504009;-0,7958566;0,2786268;-0,4511146;-0,2923611
1;-0,1504215;0,08408074;0,4504008;-0,7958565;0,2786275;-0,4511153;-0,2923598
1;-0,1504215;0,08408073;0,4504008;-0,795856;0,2786273;-0,4511156;-0,2923606
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,08408054;0,4504009;-0,7958574;0,2786228;-0,4511158;-0,2923606
1;-0,1504215;0,08408061;0,4504009;-0,7958589;0,2786241;-0,4511142;-0,2923579
1;-0,1504215;0,0840807;0,4504009;-0,7958573;0,2786264;-0,451115;-0,2923591
1;-0,1504215;0,08408069;0,4504008;-0,7958566;0,2786267;-0,4511161;-0,2923589
1;-0,1504215;0,08408072;0,4504009;-0,7958566;0,2786268;-0,4511146;-0,2923611
1;-0,1504215;0,08408071;0,4504009;-0,795857;0,2786263;-0,4511146;-0,2923605
1;-0,1504215;0,08408065;0,4504008;-0,7958564;0,2786256;-0,4511159;-0,2923609
1;-0,1504215;0,08408071;0,4504008;-0,7958563;0,2786268;-0,4511155;-0,2923605
1;-0,1504215;0,08408072;0,4504009;-0,7958566;0,2786268;-0,4511146;-0,2923611
1;-0,1504215;0,08408063;0,4504009;-0,7958572;0,2786252;-0,4511153;-0,2923599
1;-0,1504215;0,08408071;0,4504009;-0,795857;0,2786263;-0,4511146;-0,2923605
1;-0,1504215;0,08408071;0,4504008;-0,7958563;0,2786268;-0,4511155;-0,2923605
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408067;0,4504009;-0,7958578;0,2786255;-0,4511144;-0,2923596
1;-0,1504215;0,08408076;0,4504009;-0,7958573;0,2786273;-0,451114;-0,2923597
1;-0,1504215;0,08408076;0,4504009;-0,7958573;0,2786273;-0,451114;-0,2923597
1;-0,1504215;0,0840807;0,4504009;-0,7958573;0,2786264;-0,451115;-0,2923591
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,08408071;0,4504009;-0,7958563;0,2786267;-0,4511153;-0,2923612
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408072;0,4504009;-0,7958566;0,2786268;-0,4511146;-0,2923611
1;-0,1504215;0,08408074;0,4504008;-0,7958559;0,2786279;-0,4511163;-0,2923592
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408072;0,4504008;-0,7958559;0,2786268;-0,4511158;-0,292361
1;-0,1504215;0,08408067;0,4504008;-0,7958568;0,2786261;-0,4511157;-0,2923596
1;-0,1504215;0,08408067;0,4504008;-0,7958561;0,2786264;-0,4511161;-0,2923605
1;-0,1504215;0,08408067;0,4504008;-0,7958561;0,2786264;-0,4511161;-0,2923605
1;-0,1504215;0,08408071;0,4504009;-0,795857;0,2786263;-0,4511146;-0,2923605
1;-0,1504215;0,08408067;0,4504008;-0,7958568;0,2786261;-0,4511157;-0,2923596
1;-0,1504215;0,08408067;0,4504009;-0,7958578;0,2786255;-0,4511144;-0,2923596
1;-0,1504215;0,08408074;0,4504008;-0,7958563;0,2786272;-0,4511151;-0,2923608
1;-0,1504215;0,08408063;0,4504009;-0,7958572;0,2786252;-0,4511153;-0,2923599
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408065;0,4504008;-0,7958564;0,2786256;-0,4511159;-0,2923609
1;-0,1504215;0,0840807;0,4504009;-0,7958573;0,2786264;-0,451115;-0,2923591
1;-0,1504216;0,08408067;0,4504009;-0,7958577;0,2786251;-0,4511137;-0,292361
1;-0,1504215;0,08408071;0,4504008;-0,7958563;0,2786268;-0,4511155;-0,2923605
1;-0,1504215;0,0840806;0,4504009;-0,7958569;0,2786245;-0,4511162;-0,29236
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,08408076;0,4504008;-0,7958562;0,2786277;-0,4511152;-0,2923604
1;-0,1504215;0,08408067;0,4504008;-0,7958561;0,2786264;-0,4511161;-0,2923605
1;-0,1504215;0,08408077;0,4504009;-0,7958568;0,2786278;-0,451114;-0,2923605
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,0840807;0,4504009;-0,7958566;0,2786261;-0,4511153;-0,2923607
1;-0,1504215;0,08408073;0,4504009;-0,7958566;0,278627;-0,451115;-0,2923602
1;-0,1504215;0,08408065;0,4504008;-0,7958564;0,2786256;-0,4511159;-0,2923609
1;-0,1504215;0,08408074;0,4504008;-0,7958565;0,2786275;-0,4511153;-0,2923598
