timestamp;success;translation_x;translation_y;translation_z;rotation_x;rotation_y;rotation_z;rotation_w
09:18:37.215;True;-1,69837042107388;-7,46159336613504;95,1368404715568;0,8657664;-0,3693883;-0,1282961;-0,3123155
09:18:37.281;True;-1,68042945328384;-7,37561360122283;95,1331101760917;0,8645561;-0,3691423;-0,1277786;-0,3161477
09:18:37.348;True;-1,6835627788031;-7,33275667337185;95,2060362424655;0,8633735;-0,3700256;-0,1269517;-0,3186699
09:18:37.411;True;-2,53487225704503;-7,56332605601725;98,2946122258198;-0,03684499;-0,5214245;-0,5110717;0,682323
09:18:37.476;True;-2,33849685620702;-7,5151416115506;97,409989739966;0,8471473;-0,3902306;-0,1147026;-0,3419135
09:18:37.546;True;-2,10600398732655;-7,44098711103778;96,0709324260861;0,8467464;-0,391903;-0,116908;-0,3402425
09:18:37.616;True;-1,9695419024304;-7,36018777259208;95,2814733111644;0,8474919;-0,3909365;-0,1159314;-0,3398325
09:18:37.689;True;-1,89664807984863;-7,2751927241097;94,6775810575171;0,8483472;-0,3904361;-0,1151053;-0,3385517
09:18:37.769;True;-1,89556233005339;-7,23660583616493;94,1784258099383;0,8501499;-0,3887751;-0,1035495;-0,3396713
09:18:37.836;True;-1,91099655312597;-7,28047221259568;93,5250747409368;0,8542095;-0,3860931;-0,1159714;-0,3283426
09:18:37.907;True;-1,965868189304;-7,37335812899251;92,8297527686625;0,8554698;-0,3863418;-0,1203245;-0,323162
09:18:37.978;True;-2,09591773518332;-7,50820517774925;92,0469661740863;0,8548808;-0,3893687;-0,1229237;-0,3200947
09:18:38.046;True;-2,26037668942882;-7,64251440557;91,1814300712964;0,8540318;-0,3931626;-0,124691;-0,3170254
09:18:38.118;True;-2,38181240336001;-7,76798573694166;90,2617814290433;0,8533685;-0,3965873;-0,1244508;-0,3146313
09:18:38.178;False
09:18:38.240;False
09:18:38.300;False
09:18:38.363;True;-2,44047264774982;-7,84503664289069;87,0749029930336;0,8568916;-0,3976684;-0,1206292;-0,3050333
09:18:38.432;True;-2,55136605934921;-7,84059570382279;86,2128004947423;0,8570032;-0,4000319;-0,1198729;-0,3019115
09:18:38.499;True;-2,65900467676478;-7,79035782616849;85,798656573507;0,8564456;-0,402256;-0,1211994;-0,3000029
09:18:38.570;True;-2,7267633561134;-7,74662488910631;85,6826541776199;0,8553488;-0,4042714;-0,1224101;-0,2999316
09:18:38.635;True;-2,74676249577263;-7,70798447537447;85,6192218554182;0,8543164;-0,4053476;-0,1226906;-0,3013037
09:18:38.704;True;-2,74485685172851;-7,67008994723533;85,563731945544;0,8534101;-0,4058795;-0,1231268;-0,3029732
09:18:38.770;True;-2,74479590308008;-7,64257559620169;85,6481302422856;0,8532127;-0,4061926;-0,123111;-0,3031162
09:18:38.837;False
09:18:38.897;False
09:18:38.969;True;-2,62165869895086;-7,53018785298597;85,6235313996594;0,8526335;-0,4057816;-0,1226979;-0,3054547
09:18:39.035;True;-2,5100031753951;-7,49746591254781;85,6302549976644;0,8526117;-0,4057639;-0,1220585;-0,3057951
09:18:39.108;True;-2,26756437266855;-7,45267045640362;85,6680662419516;0,8528284;-0,4057539;-0,1204817;-0,3058293
09:18:39.179;True;-1,97643240320335;-7,42884213135699;85,7560013391912;0,8530363;-0,4053903;-0,1185315;-0,3064935
09:18:39.252;True;-1,60819964608445;-7,42916341862502;85,7841776949784;0,8532615;-0,4047273;-0,118025;-0,3069377
09:18:39.322;True;-1,13253729734582;-7,44447588953545;85,7825809708661;0,8537692;-0,4036568;-0,1182826;-0,3068364
09:18:39.393;True;-0,559233557329259;-7,44202687658139;85,5706857631669;0,8540888;-0,4012812;-0,1204553;-0,3082148
09:18:39.463;True;0,0665245698823337;-7,44461647090313;85,3430892106154;0,8547013;-0,3982332;-0,1213623;-0,3101081
09:18:39.532;True;0,688757461360735;-7,4364395431658;85,1456969142699;0,8554622;-0,3949199;-0,1217126;-0,3121037
09:18:39.599;True;1,42342073489023;-7,39256362917315;84,9013154246168;0,8561202;-0,3901754;-0,1225234;-0,3159263
09:18:39.669;True;2,04396921706323;-7,34752250297303;84,7441766595258;0,8567133;-0,386609;-0,1237922;-0,3182001
09:18:39.738;True;2,5853076679794;-7,30333828884876;84,6297055362041;0,8571084;-0,383574;-0,1243055;-0,3206
09:18:39.808;True;3,06635396526113;-7,25462036574674;84,5313386479777;0,8578096;-0,380364;-0,1248923;-0,3223164
09:18:39.868;False
09:18:39.930;False
09:18:39.996;True;3,52588387482423;-7,21074722808179;84,5389109364175;0,8585177;-0,3778907;-0,1253833;-0,3231487
09:18:40.065;False
09:18:40.137;False
09:18:40.203;True;4,99504881251583;-7,27386544679948;84,5861151616236;0,8595805;-0,3754105;-0,1289811;-0,3217953
09:18:40.273;True;5,58374039596698;-7,35641122858848;84,61370135896;0,860074;-0,3757399;-0,1308321;-0,3193356
09:18:40.340;False
