timestamp;pos_x;pos_y;pos_z;rot_x;rot_y;rot_y
1;-0,06807008;0,2768474;0,2822919;-0,1894692;0,09864502;0,002422083;0,976916
1;-0,07716553;0,2802168;0,2893656;-0,1581642;0,04659729;0,0297138;0,9858651
1;-0,08458079;0,2828586;0,2954094;-0,134073;0,002288393;0,05116723;0,989647
1;-0,09444307;0,2837379;0,3039257;-0,1040722;-0,02286718;0,085105;0,990658
1;-0,1019677;0,2836332;0,3095053;-0,0965426;-0,03453371;0,1013846;0,9895495
1;-0,1082974;0,2815557;0,3153667;-0,08558434;-0,06058985;0,0951668;0,9899229
1;-0,1134462;0,2784568;0,3203816;-0,07364531;-0,08402523;0,09152678;0,9895145
1;-0,1167874;0,2750119;0,3238477;-0,06179407;-0,086435;0,09687766;0,9896086
1;-0,1159801;0,2703215;0,3257803;-0,04789995;-0,07363347;0,08798962;0,9922407
1;-0,1132393;0,2663222;0,3265081;-0,04201754;-0,05726144;0,06974908;0,995033
1;-0,1098267;0,2625054;0,3262576;-0,04114407;-0,04514123;0,04594757;0,9970748
1;-0,1075269;0,2595738;0,3253513;-0,0454056;-0,04545179;0,02520378;0,9976158
1;-0,1064345;0,2575487;0,3240551;-0,05187495;-0,04797959;0,01458805;0,9973937
1;-0,106099;0,2561973;0,3229561;-0,05439596;-0,04879165;0,01139535;0,9972616
1;-0,1062761;0,2556904;0,3217866;-0,05577987;-0,04515709;0,014985;0,9973089
1;-0,1070403;0,2560164;0,3206596;-0,05748954;-0,03953219;0,02305067;0,9972968
1;-0,1080949;0,2561442;0,3203523;-0,05657269;-0,04191633;0,0248568;0,9972085
1;-0,1086719;0,2571684;0,3204939;-0,05730386;-0,04567019;0,02731018;0,9969376
1;-0,1092296;0,2574283;0,3204003;-0,05785446;-0,04583395;0,02968698;0,9968303
1;-0,1104798;0,2572737;0,3202793;-0,05778371;-0,04556859;0,03379676;0,9967158
1;-0,1109774;0,2575329;0,320326;-0,05839946;-0,04403747;0,03730483;0,9966236
1;-0,1106989;0,2577347;0,3204528;-0,05908203;-0,04404173;0,03523954;0,9966583
1;-0,11062;0,2577726;0,3207219;-0,05812537;-0,04649859;0,03252479;0,9966953
1;-0,1107925;0,2578376;0,3209481;-0,05825395;-0,04730632;0,03155152;0,996681
1;-0,1105683;0,257888;0,3209871;-0,0577248;-0,04616472;0,03159573;0,9967639
1;-0,1103846;0,2580432;0,3212292;-0,0570366;-0,04534355;0,03046254;0,9968765
1;-0,1100932;0,2582971;0,3212311;-0,0581056;-0,04469912;0,02976023;0,9968652
1;-0,1094935;0,258919;0,3213253;-0,06072069;-0,04594878;0,02559818;0,996768
1;-0,1091281;0,2593295;0,3213716;-0,06021206;-0,04786747;0,02287215;0,9967749
1;-0,1092896;0,2592524;0,3211702;-0,05927398;-0,04644127;0,02576046;0,9968281
1;-0,109048;0,2595761;0,3211224;-0,05802463;-0,04551689;0,02593803;0,9969396
1;-0,1089611;0,2598444;0,3209814;-0,05842634;-0,04589128;0,02575037;0,9969038
1;-0,1089042;0,2603216;0,3208648;-0,05892177;-0,04643039;0,02612512;0,9968399
1;-0,1089817;0,2624359;0,3204;-0,06243327;-0,04880827;0,02966335;0,9964135
1;-0,109022;0,2639675;0,3197797;-0,06742648;-0,04919891;0,03279508;0,9959707
1;-0,1088846;0,2655689;0,3187691;-0,07580472;-0,05012829;0,03300652;0,9953147
1;-0,1082386;0,2672338;0,3173747;-0,08712637;-0,05294215;0,02733238;0,9944139
1;-0,1064713;0,2687637;0,3153835;-0,1037887;-0,05467946;0,01145066;0,9930292
1;-0,1035945;0,2695541;0,3131149;-0,1266069;-0,06096222;-0,02658509;0,9897209
1;-0,09963851;0,2691205;0,3114167;-0,1482693;-0,08147736;-0,09039032;0,9814312
1;-0,09502718;0,2679939;0,3098125;-0,1724466;-0,09876084;-0,1595812;0,9669759
1;-0,09071249;0,2660783;0,3086178;-0,1905798;-0,1111657;-0,2236797;0,9493624
1;-0,0864905;0,2632337;0,3081312;-0,2067927;-0,1243837;-0,2877944;0,9267901
1;-0,08309064;0,2587888;0,3091311;-0,2049404;-0,1245122;-0,3406795;0,909084
1;-0,08038706;0,2536407;0,3112907;-0,1907164;-0,121734;-0,3926387;0,8914275
1;-0,07857323;0,2468995;0,3139772;-0,1774672;-0,1182807;-0,4516318;0,8663393
1;-0,07744771;0,2406811;0,3157744;-0,1718128;-0,1123592;-0,5069837;0,8371519
1;-0,07854834;0,2335282;0,3178936;-0,1612679;-0,1109874;-0,5632379;0,8027687
1;-0,08058137;0,226771;0,3197699;-0,1493907;-0,1109586;-0,6154537;0,7658899
1;-0,08352049;0,2211022;0,3213447;-0,1438935;-0,1143432;-0,6656117;0,7233129
1;-0,08787837;0,2169747;0,323126;-0,1361986;-0,1205811;-0,7060229;0,6844281
1;-0,09232321;0,2143025;0,3248813;-0,1294831;-0,1264018;-0,7398038;0,6480333
1;-0,09764482;0,2146047;0,3266048;-0,1269253;-0,1359868;-0,7639545;0,6178764
1;-0,1015406;0,2152457;0,3282041;-0,1264158;-0,1405685;-0,7843382;0,5908241
1;-0,1043637;0,2171971;0,3293999;-0,1290844;-0,1403507;-0,7978902;0,571848
1;-0,1064405;0,2193633;0,3300806;-0,1282843;-0,1372371;-0,8057326;0,5616975
1;-0,1084233;0,2212796;0,3305007;-0,1210054;-0,1335742;-0,8118715;0,55532
1;-0,1102132;0,2228024;0,3304433;-0,1167797;-0,1296902;-0,8216614;0,5426009
1;-0,1117965;0,2241692;0,3299009;-0,1148061;-0,1226035;-0,8336507;0,5261316
1;-0,1137922;0,2262459;0,3292102;-0,1115373;-0,1198261;-0,845744;0,5078565
1;-0,1159571;0,2285407;0,3287565;-0,1113914;-0,1212813;-0,8597086;0,4835121
1;-0,1179349;0,2308243;0,3282762;0,1128013;0,1209956;0,8737339;-0,4574113
1;-0,1196061;0,2329846;0,327775;0,1135583;0,1204991;0,8858969;-0,4333258
1;-0,1210524;0,2347309;0,3271201;0,1103858;0,118041;0,8938556;-0,4182146
1;-0,1220206;0,2359324;0,3262558;0,1053879;0,109607;0,8999503;-0,4086187
1;-0,1230777;0,2369108;0,3254235;0,1016973;0,1004157;0,9068919;-0,3963855
1;-0,1248597;0,237767;0,3246615;0,09815627;0,09322029;0,9161733;-0,3772291
1;-0,1273053;0,2385062;0,3241075;0,09574112;0,08921182;0,9269666;-0,3515791
1;-0,1297204;0,2394798;0,3238333;0,09225836;0,08928105;0,9360293;-0,3276683
1;-0,1319786;0,240214;0,3233184;0,08586607;0,08747325;0,9435079;-0,3078448
1;-0,1339909;0,2404347;0,3225645;0,07807215;0,08127311;0,9492221;-0,2937293
1;-0,1361771;0,2405755;0,3218566;0,0715977;0,07442816;0,9556522;-0,2757955
1;-0,1387445;0,2406177;0,3212236;0,06587382;0,07045837;0,9632708;-0,2506105
1;-0,141207;0,2408109;0,32069;0,0626962;0,06774632;0,9711108;-0,2200534
1;-0,1437512;0,2409356;0,320118;0,05841958;0,06603623;0,9780165;-0,1889712
1;-0,1469903;0,2404705;0,3194075;0,05170387;0,06334275;0,9847686;-0,1534449
1;-0,1504809;0,2398369;0,3185593;0,04429248;0,05973025;0,9902902;-0,1174553
1;-0,153721;0,2393572;0,3177196;0,03620989;0,05739243;0,9940306;-0,08542931
1;-0,1565904;0,2389001;0,3171349;0,03058637;0,05458509;0,9965322;-0,05485008
1;-0,1592737;0,2387275;0,3169618;0,02619967;0,05145295;0,99798;-0,02649923
1;-0,161952;0,239344;0,3167825;0,02195687;0,04945658;0,9985347;-0,0006652664
1;-0,1648259;0,2406294;0,3163511;0,01750983;0,04717165;0,998373;0,0268249
1;-0,1678522;0,2426351;0,3156922;0,01215016;0,04427777;0,9975363;0,05303914
1;-0,1709978;0,2450153;0,3150444;0,0009161645;0,04222366;0,9965385;0,07160621
1;-0,1733915;0,2477237;0,314439;-0,0100758;0,03973442;0,9962391;0,07633679
1;-0,174954;0,2504812;0,3139074;-0,01772437;0,03663531;0,9960751;0,07860163
1;-0,1763675;0,2533648;0,3136393;-0,02367518;0,03647103;0,9952634;0,08694934
1;-0,1786261;0,2555853;0,3157975;-0,02728567;0,03912336;0,994419;0,09410458
1;-0,1812343;0,2574743;0,3181442;-0,02962366;0,04000544;0,9933476;0,1038386
1;-0,1835844;0,2591353;0,3195499;-0,03264448;0,03778579;0,992453;0,1119983
1;-0,185998;0,2602478;0,3208352;-0,03827103;0,03704119;0,9917474;0,1166202
1;-0,1882753;0,2604904;0,3223511;-0,04298028;0,03497727;0,9916595;0,1163647
1;-0,1892818;0,2614506;0,322589;-0,04582476;0,0327322;0,9917157;0,1154499
1;-0,1887269;0,2623867;0,3223412;-0,0453671;0,03113105;0,9927213;0,1071313
1;-0,187983;0,2636568;0,3223842;-0,04530674;0,03193726;0,9937121;0,09728111
1;-0,1871669;0,265265;0,3227404;-0,04329;0,03402135;0,9942881;0,09143187
1;-0,1859313;0,2671488;0,323574;-0,03876754;0,0394461;0,9948356;0,08510817
1;-0,1846325;0,2685558;0,3244584;-0,03445403;0,04304162;0,9956085;0,07565733
1;-0,1835076;0,2691525;0,3249962;-0,03179954;0,04225732;0,9967799;0,06027479
1;-0,1816232;0,2683781;0,3255465;-0,02922975;0,03846295;0,9983904;0,02971393
1;-0,1784236;0,2659003;0,3264037;-0,02378717;0,03061201;0,999078;-0,01844445
1;-0,1727317;0,2619504;0,3279425;-0,01338156;0,02018194;0,9956514;-0,08995581
1;-0,1643266;0,2583587;0,3304711;0,00245258;0,01819989;0,984329;-0,1753828
1;-0,1534457;0,2568526;0,3305295;0,01815675;0,01433695;0,9671835;-0,2530235
1;-0,1401562;0,258064;0,3266862;0,03463235;0,009858215;0,9460301;-0,3220722
1;-0,1285706;0,2605386;0,3212029;0,03996909;0,002906816;0,9215757;-0,3861246
1;-0,1209943;0,2609981;0,3189228;0,03490406;-0,008896755;0,89173;-0,4511322
1;-0,1137752;0,2618038;0,3170126;0,03178344;-0,02330975;0,8577657;-0,5125275
1;-0,1059521;0,2637128;0,3160093;0,03869242;-0,0336847;0,8204759;-0,5693747
1;-0,09793244;0,2671691;0,3159275;0,04823455;-0,03544503;0,7768723;-0,6268066
1;-0,09026986;0,2717996;0,3165616;0,05852377;-0,0319826;0,7255817;-0,6848965
1;-0,08365335;0,2788748;0,3178164;0,06802389;-0,02149787;0,6626945;-0,7454842
1;-0,07897294;0,2853534;0,3185715;-0,07194716;0,01465338;-0,5998161;0,7967619
1;-0,07724347;0,2914073;0,3188607;-0,07813985;0,007853701;-0,541852;0,8367968
1;-0,0764976;0,2959503;0,3189763;-0,08676317;0,002552749;-0,4871536;0,868992
1;-0,07695481;0,2999914;0,3193296;-0,09672751;-0,01157071;-0,4332271;0,8960046
1;-0,07820252;0,3036015;0,3189396;-0,1051143;-0,02796575;-0,37809;0,9193568
1;-0,07961567;0,3063183;0,3174385;-0,1059989;-0,03285529;-0,3192084;0,9411646
1;-0,08167927;0,3072921;0,3146818;-0,09957252;-0,02355722;-0,2587878;0,9604995
1;-0,08413436;0,3075452;0,3118677;-0,09977171;-0,01665461;-0,20124;0,9743053
1;-0,0866349;0,3089468;0,3099429;-0,1059132;-0,02672964;-0,1460908;0,9832219
1;-0,09052016;0,3104891;0,3076529;-0,1142487;-0,05073662;-0,09210537;0,9878713
1;-0,09507207;0,3119599;0,3046599;-0,1169507;-0,07219134;-0,03030095;0,9900469
1;-0,09871934;0,31328;0,3001727;-0,1272176;-0,07052522;0,04056799;0,9885323
1;-0,1016638;0,3116637;0,2948992;-0,127106;-0,02624738;0,1168785;0,9846292
1;-0,1047422;0,3054319;0,2947041;-0,08827858;-0,02740964;0,1544732;0,9836634
1;-0,1063254;0,3014353;0,2954347;-0,07306416;-0,06981101;0,1691615;0,980394
1;-0,1070613;0,2987315;0,2928755;-0,08750342;-0,08238279;0,2039647;0,9715733
1;-0,1065448;0,2969759;0,2899122;-0,09062777;-0,06954148;0,2519527;0,9609737
1;-0,1055006;0,2957723;0,2863005;-0,09867055;-0,04080921;0,3113087;0,9442911
1;-0,105036;0,2932818;0,2834285;-0,1014206;-0,02747262;0,3620586;0,9262142
1;-0,104218;0,2907066;0,2815619;-0,09742139;-0,02697083;0,3956895;0,9128042
1;-0,1030593;0,2883991;0,2797768;-0,09479754;-0,03369142;0,4218385;0,9010719
1;-0,1030329;0,2863581;0,277624;-0,09296683;-0,04200218;0,4599506;0,8820649
1;-0,1028812;0,2845567;0,2751002;-0,09186037;-0,03247669;0,5092624;0,8550782
1;-0,1024528;0,2826306;0,2725978;-0,08882643;-0,01518121;0,5582237;0,8247823
1;-0,1028494;0,2802297;0,2696517;-0,08753301;-0,01574991;0,6012515;0,7940948
1;-0,1028487;0,2778902;0,2665116;-0,0883383;-0,02119061;0,6366854;0,7657539
1;-0,101656;0,2761258;0,2631486;-0,08914743;-0,02425061;0,6634482;0,7424966
1;-0,09869042;0,2752409;0,2598309;-0,08703537;-0,01502373;0,6822976;0,7257197
1;-0,09528939;0,2748071;0,2560618;-0,08568432;-0,00964163;0,6960029;0,7128431
1;-0,0913946;0,2752385;0,2522559;-0,08704031;-0,00716028;0,7065953;0,7022078
1;-0,08717589;0,2761;0,2489168;-0,08386856;-0,0003231422;0,7119763;0,6971769
1;-0,08292838;0,2768683;0,2458593;-0,07633363;-0,00234448;0,7131172;0,6968727
1;-0,07917005;0,2773376;0,2435735;-0,06547282;-0,008458055;0,7186608;0,6922199
1;-0,07516577;0,2784953;0,241927;-0,05711773;0,00591255;0,7293238;0,6817546
1;-0,07169776;0,2798426;0,2401686;-0,05362553;0,01725299;0,7344269;0,6763459
1;-0,06956664;0,2803829;0,2379379;-0,05454723;0,007128519;0,7357699;0,6749938
1;-0,06758484;0,2807739;0,236726;-0,05753874;9,758382E-05;0,7379693;0,6723769
1;-0,06532182;0,2808418;0,2371343;-0,0472216;-0,007607071;0,7402193;0,6706621
1;-0,06271715;0,2806283;0,2380765;-0,03220906;-0,0107009;0,7414996;0,6700944
1;-0,06029363;0,2802557;0,2388714;-0,02116277;-0,01143458;0,7470444;0,6643388
1;-0,05830366;0,2798547;0,2398501;-0,01232525;-0,01129298;0,7522569;0,6586578
1;-0,05660117;0,2801357;0,2395575;-0,01322611;-0,01442299;0,7514004;0,6595564
1;-0,05491449;0,2809177;0,2394314;-0,01425561;-0,01301021;0,7515212;0,6594266
1;-0,05356899;0,2817534;0,2391703;-0,01416089;-0,0102996;0,7475626;0,6639605
1;-0,05263824;0,2820059;0,2392607;-0,01163645;-0,009860331;0,7475754;0,6640018
1;-0,05247907;0,2819754;0,2395452;-0,006718772;-0,008807691;0,7489337;0,6625523
1;-0,05287256;0,2822396;0,2395812;-0,006621965;-0,004056418;0,7518266;0,6593152
1;-0,05373748;0,2828306;0,2390166;-0,01168018;-0,001678611;0,7524294;0,6585672
1;-0,05474924;0,2837512;0,2383529;-0,01669708;0,0007987262;0,7504538;0,6607115
1;-0,05589473;0,2843529;0,2378179;-0,02015032;0,003365708;0,7476788;0,6637463
1;-0,05729844;0,2844198;0,2372019;-0,02314649;-0,001846861;0,7460536;0,665481
1;-0,05823978;0,2845641;0,2370536;-0,02356358;-0,0009818693;0,7448113;0,6668583
1;-0,05881565;0,2851956;0,2371276;-0,02358785;0,0008525452;0,7394255;0,6728245
1;-0,05950887;0,286032;0,2371116;-0,02687728;-0,001099122;0,7292542;0,683714
1;-0,06011853;0,2871906;0,2372287;-0,03472624;-0,006676528;0,7156144;0,6975999
1;-0,06055755;0,2892048;0,2386769;-0,04325167;-0,009578659;0,6893722;0,7230515
1;-0,06139216;0,2908681;0,2404646;-0,05110979;-0,01608218;0,6631839;0,7465363
1;-0,06233774;0,2921534;0,243818;-0,05673458;-0,02470299;0,6336915;0,771107
1;-0,06228591;0,2930626;0,2499002;-0,05497587;-0,02454352;0,6015289;0,7965791
1;-0,06133093;0,2937145;0,2568367;-0,04604451;-0,01590215;0,5692561;0,820716
1;-0,05930843;0,2943411;0,2643492;-0,0373031;-0,01380763;0,5153679;0,8560454
1;-0,05611375;0,2961257;0,2713295;-0,0345347;-0,005422812;0,444985;0,8948555
1;-0,05525739;0,2957142;0,2768156;-0,03160208;-0,006872257;0,389978;0,9202561
1;-0,0565232;0,2936157;0,2822753;-0,02683788;-0,006554759;0,3617471;0,9318668
1;-0,05771624;0,2924583;0,2881921;-0,02205541;0,01250998;0,3384994;0,940625
1;-0,05584637;0,2934618;0,2940716;-0,0152586;0,04280343;0,2849705;0,9574586
1;-0,05165675;0,2941512;0,2988679;-0,008847344;0,0738171;0,2099461;0,9748822
1;-0,04825372;0,2921169;0,3032259;0,01118766;0,1001812;0,1480905;0,983823
1;-0,04810531;0,288026;0,3071938;0,03786861;0,116612;0,1073549;0,9866319
1;-0,05613539;0,2854254;0,3107198;0,02889047;0,07296459;0,07381582;0,9941795
1;-0,06439549;0,2852122;0,3145851;0,007760565;0,03303998;0,0383238;0,9986889
1;-0,07139821;0,2865735;0,3187959;-0,001232433;0,01588936;0,002686027;0,9998694
1;-0,07593251;0,2881565;0,3222333;-0,002592677;0,01331636;-0,03865869;0,9991604
1;-0,07884659;0,2894291;0,3249931;0,005496947;0,02332325;-0,07352535;0,9970055
1;-0,08080484;0,2901382;0,3272308;0,0184226;0,03438472;-0,1082764;0,9933552
1;-0,08260354;0,2912741;0,3291922;0,02313026;0,02913821;-0,1539198;0,9873827
1;-0,08440738;0,2928193;0,3302449;0,00790382;0,00819552;-0,2201105;0,9754085
1;-0,08508388;0,2944523;0,3302576;-0,02012747;-0,01530565;-0,3055289;0,951847
1;-0,08499492;0,2952506;0,3294619;-0,03938024;-0,02656636;-0,3830517;0,9225047
1;-0,08517651;0,2956127;0,328799;-0,02696964;-0,01043858;-0,4145166;0,9095822
1;-0,08544322;0,2956768;0,3278631;-0,005606532;0,01570893;-0,4326416;0,9014117
1;-0,08522239;0,294928;0,3259564;0,0002074995;0,02764316;-0,4774883;0,8782032
1;-0,08618489;0,2934566;0,3247999;-0,01287902;0,01683723;-0,5502596;0,8347245
1;-0,08867588;0,291658;0,3247152;-0,02682509;-0,005815275;-0,6255799;0,7796771
1;-0,09296992;0,289635;0,3258461;-0,03734099;-0,03799296;-0,6977436;0,7143642
1;-0,09660777;0,28924;0,3267232;-0,0368036;-0,05354406;-0,7396551;0,6698425
1;-0,09948333;0,2898068;0,3268283;-0,03129451;-0,05699993;-0,7651134;0,6406037
1;-0,1020239;0,2904868;0,3262665;-0,0244117;-0,05644372;-0,7862011;0,6149033
1;-0,1045804;0,2907283;0,3254569;-0,0214613;-0,05881761;-0,812713;0,5792906
1;-0,107051;0,2909341;0,3245817;-0,01948838;-0,06070506;-0,8382849;0,541492
1;-0,109381;0,2910743;0,3234041;-0,01522322;-0,06029043;-0,8599452;0,5065843
1;-0,1113263;0,2908639;0,3223198;-0,01567893;-0,05750715;-0,8825215;0,4664793
1;-0,1131082;0,2901501;0,3208533;-0,01939662;-0,04980551;-0,9059614;0,4199728
1;-0,1161619;0,2890613;0,319243;0,01631111;0,04140993;0,9284312;-0,3688289
1;-0,1203799;0,2884215;0,317878;0,01157964;0,04006959;0,9493237;-0,3115203
1;-0,1259343;0,2881418;0,3164851;0,003580545;0,03994304;0,9689065;-0,2441556
1;-0,1320752;0,2888761;0,3154344;-0,004163822;0,04173604;0,9829589;-0,1789764
1;-0,1379162;0,290093;0,3145359;-0,01268595;0,04467395;0,9925563;-0,1125845
1;-0,1425893;0,2914521;0,3138236;-0,02226712;0,04393462;0,9969298;-0,06086915
1;-0,1460412;0,2938403;0,3139291;-0,03230696;0,0439986;0,9982494;-0,02277331
1;-0,1486051;0,2963439;0,3135278;-0,03230924;0,04397324;0,9983519;0,01777374
1;-0,1502059;0,2986189;0,3133974;-0,03190016;0,04234981;0,9972954;0,05089978
1;-0,1513249;0,3006556;0,3133149;-0,03725125;0,04528193;0,9953454;0,0764825
1;-0,1516793;0,3016437;0,3132516;-0,04057151;0,04479854;0,993709;0,09428383
1;-0,1514767;0,3020248;0,3131152;-0,04417678;0,0428245;0,9928496;0,1022945
1;-0,1501726;0,3014232;0,3131724;-0,04799475;0,04006632;0,9932725;0,09747274
1;-0,1488626;0,3007568;0,3131516;-0,04782443;0,03823777;0,9936409;0,09449065
1;-0,1469687;0,3008084;0,3109975;-0,04826868;0,03727004;0,9936978;0,0940528
1;-0,1445735;0,3011283;0,3079321;-0,04506435;0,03364412;0,9937561;0,0963643
1;-0,1439946;0,3011758;0,3079726;-0,04341082;0,03161049;0,9929893;0,1053019
1;-0,1454599;0,2997496;0,3140667;-0,04012101;0,02872216;0,9928194;0,1089728
1;-0,1466592;0,2983532;0,3194018;-0,04055655;0,02772706;0,9931482;0,1060332
1;-0,1463954;0,2978786;0,3198001;-0,04164684;0,02594662;0,9934633;0,1030676
1;-0,145967;0,2971809;0,319482;-0,04240635;0,02081576;0,9941086;0,09755272
1;-0,1455268;0,2966008;0,3192399;-0,04431773;0,01594978;0,9948837;0,08937586
1;-0,1450824;0,2964424;0,3192784;-0,04344687;0,01126864;0,9955266;0,08314009
1;-0,1446735;0,2971189;0,3197286;-0,04254244;0,01492644;0,995656;0,08146533
1;-0,1440746;0,2983214;0,3203585;-0,04024236;0,01782062;0,9957408;0,08101362
1;-0,143566;0,2997631;0,320969;-0,03528734;0,01811804;0,9956719;0,08404813
1;-0,1430433;0,3005933;0,3212742;-0,03365583;0,01856321;0,9963153;0,07667144
1;-0,1423068;0,3008829;0,3216799;-0,03354996;0,01918331;0,9974487;0,06002038
1;-0,1408216;0,300592;0,3224629;-0,02984203;0,01771168;0,9986819;0,0378185
1;-0,1384065;0,3003444;0,3239306;-0,02315146;0,02036894;0,9994938;0,007829244
1;-0,1353111;0,3000079;0,3254879;-0,0135106;0,02269862;0,9993023;-0,02640328
1;-0,1312582;0,2994576;0,3267829;-0,004512075;0,0253384;0,9969749;-0,07333868
1;-0,1263133;0,2982854;0,327541;-0,001094423;0,02669352;0,9903026;-0,1363346
1;-0,1206478;0,2964747;0,3277096;0,0005084752;0,02281507;0,9774355;-0,2099981
1;-0,1147437;0,2945373;0,3273344;0,001332765;0,01548949;0,9579908;-0,2863772
1;-0,1095181;0,2941859;0,3268788;-0,003977745;0,009453473;0,9348075;-0,3550068
1;-0,1057568;0,2953909;0,3270891;-0,002395362;0,006608697;0,9152703;-0,4027791
1;-0,1030027;0,2967823;0,3277575;0,005454816;0,004410994;0,8990664;-0,4377562
1;-0,0956786;0,2975844;0,3225125;0,01230779;0,001892231;0,8822795;-0,4705611
1;-0,08900605;0,2993509;0,3179054;0,01359685;0,00234108;0,856673;-0,5156753
1;-0,08490849;0,3011215;0,316251;0,01325718;0,001040827;0,828474;-0,5598697
1;-0,08275772;0,3033495;0,3164888;0,01960468;-0,0008285479;0,800871;-0,5985153
1;-0,0806341;0,3060219;0,3172041;0,03124338;0,001364926;0,7721459;-0,6346752
1;-0,0785796;0,309354;0,3185391;0,04299426;0,009849036;0,7364548;-0,6750472
1;-0,07669336;0,3139596;0,3204094;-0,05498902;-0,02517247;-0,6911107;0,7202143
1;-0,07524548;0,3181175;0,3211597;-0,06460094;-0,03238937;-0,6432919;0,7622029
1;-0,0753017;0,3215511;0,320617;-0,07009962;-0,03298061;-0,5966308;0,7987679
1;-0,07659475;0,3237913;0,3195038;-0,07762927;-0,03636311;-0,5581371;0,8253087
1;-0,07739587;0,3264127;0,3186802;-0,09072148;-0,04286756;-0,519363;0,8486425
1;-0,0788362;0,3291473;0,3170964;-0,1014457;-0,04927976;-0,4764331;0,8719471
1;-0,08065338;0,3311478;0,3147959;-0,1058839;-0,0478895;-0,4302239;0,8952109
1;-0,08247222;0,333078;0,3120368;-0,1115137;-0,04720642;-0,3830893;0,9157395
1;-0,08520249;0,3347293;0,3085784;-0,1132268;-0,0440238;-0,3327137;0,9351702
1;-0,0881872;0,3356143;0,305508;-0,1116933;-0,04258261;-0,2850533;0,9510289
1;-0,09080118;0,3351408;0,3023639;-0,1106261;-0,03987776;-0,2468584;0,9618901
1;-0,09271759;0,3345321;0,2991159;-0,1156527;-0,03627038;-0,2122894;0,9696608
1;-0,09516787;0,3345314;0,296472;-0,1101788;-0,03419367;-0,163621;0,9797549
1;-0,09820314;0,3343945;0,2936865;-0,1084003;-0,02936401;-0,1119423;0,987348
1;-0,101515;0,3331982;0,2912027;-0,1092996;-0,02928585;-0,07192131;0,9909709
1;-0,1045373;0,3321547;0,2894263;-0,1091379;-0,03126556;-0,03061905;0,9930629
1;-0,1078318;0,3309889;0,2883398;-0,1051896;-0,03464574;0,02016538;0,9936439
1;-0,1111002;0,3298269;0,2870446;-0,09800257;-0,02567339;0,08462969;0,9912488
1;-0,1142745;0,3290805;0,2849329;-0,09789836;-0,008869032;0,1558604;0,9828758
1;-0,1179513;0,327976;0,2825626;-0,1022587;0,01022883;0,2248603;0,9689564
1;-0,1223524;0,32478;0,2818243;-0,09588263;0,01737308;0,2829287;0,9541782
1;-0,1264925;0,3204183;0,2828763;-0,07858768;0,004347999;0,3283898;0,9412573
1;-0,1297319;0,3157246;0,2838723;-0,05823528;0,002305011;0,3820598;0,9222981
1;-0,1321326;0,3111048;0,2839532;-0,04505439;0,01712662;0,4399936;0,8967064
1;-0,1333667;0,3062566;0,2836442;-0,04436595;0,01887144;0,4830918;0,8742413
1;-0,1346942;0,3020163;0,2827872;-0,04521561;0,006670568;0,5128466;0,8572627
1;-0,1347775;0,2978086;0,2812748;-0,05046967;-0,00650684;0,5357088;0,842868
1;-0,1329243;0,2940477;0,2798115;-0,05012526;-0,004892212;0,5526059;0,8319197
1;-0,1297577;0,2910538;0,2786589;-0,04547387;-0,002202412;0,5645201;0,8241628
1;-0,1267705;0,2882305;0,2773225;-0,0447343;-0,001882398;0,577787;0,8149586
1;-0,122734;0,2857652;0,2764127;-0,04098254;-0,0002485611;0,5870156;0,8085377
1;-0,1179247;0,2836614;0,2763676;-0,02719367;0,00150455;0,5915868;0,8057812
1;-0,1134569;0,2818943;0,2762111;-0,01639221;0,0005393311;0,5943329;0,8040519
1;-0,1095714;0,2806406;0,2759566;-0,01194849;-0,0001497308;0,597539;0,8017508
1;-0,106014;0,2796036;0,2757672;-0,009077725;0,001257324;0,6023187;0,7982031
1;-0,1022384;0,2788816;0,2758687;-0,002779072;0,007286643;0,6064272;0,7951008
1;-0,09879906;0,2787353;0,2759669;0,004788678;0,008249514;0,6049738;0,7961882
1;-0,09632697;0,2784497;0,2756172;0,007575495;0,004596994;0,6035528;0,7972738
1;-0,09484944;0,278572;0,2748514;0,002453927;0,00149904;0,6066546;0,7949603
1;-0,09367125;0,2792055;0,2744275;-0,002959521;0,004488683;0,6100264;0,7923629
1;-0,09303215;0,2795959;0,2747693;-0,001608339;-0,0001657212;0,608699;0,7933996
1;-0,09321919;0,2793816;0,2753499;-0,001130401;-0,00733371;0,609365;0,7928551
1;-0,09391338;0,2789586;0,2764174;-0,001458077;-0,01137544;0,6134584;0,7896438
1;-0,09437162;0,2786446;0,2778455;0,00235119;-0,01166332;0,6169872;0,7868833
1;-0,09466666;0,2785587;0,2790516;0,005274892;-0,01224507;0,6172631;0,7866439
1;-0,09515262;0,2783432;0,2796635;0,005227388;-0,01680883;0,614639;0,7886121
1;-0,09590661;0,2779774;0,2799336;0,003709664;-0,02149123;0,6131558;0,7896609
1;-0,09687524;0,2773362;0,2800389;0,002791708;-0,02622219;0,6127878;0,7898074
1;-0,09786965;0,2767989;0,2800288;0,001661685;-0,03006831;0,6119577;0,790317
1;-0,0983847;0,2767727;0,2800866;-0,0007756622;-0,02850168;0,6096653;0,792146
1;-0,09826277;0,2771871;0,2804619;-0,00351582;-0,02388548;0,6030966;0,7973027
1;-0,09787829;0,2774559;0,281112;-0,003253862;-0,02110819;0,5947865;0,8036
