timestamp;AR_x;AR_y;AR_z;AR_ang_x;AR_ang_y;AR_ang_z;AR_ang_w;Distancia;HAP_x;HAP_y;HAP_z;HAP_ang_x;HAP_ang_y;HAP_ang_z;HAP_ang_w
16:02:27.992;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:27.992;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:28.075;0;0;0;0,02018161;0,9791501;0,01150062;-0,201806;0;0;0;0;0;0;0;1
16:02:28.075;-0,009192824;0,008286476;0,06002235;0,05292385;0,9643822;-0,02668272;-0,2577871;0,06128504;0;0;0;0;0;0;1
16:02:28.075;-0,009192824;0,008286476;0,06002235;0,05292385;0,9643822;-0,02668272;-0,2577871;0,06128504;0;0;0;0;0;0;1
16:02:28.075;-0,009192824;0,008286476;0,06002235;0,05292385;0,9643822;-0,02668272;-0,2577871;0,06128504;0;0;0;0;0;0;1
16:02:28.075;-0,009192824;0,008286476;0,06002235;0,05292385;0,9643822;-0,02668272;-0,2577871;0,06128504;0;0;0;0;0;0;1
