timestamp;position_x;position_y;position_z;rotation_x;rotation_y;rotation_z;rotation_w
09:12:44.516;0;-65,51071;88,1142;0,755115;-0,1632595;-0,1336589;0,6207117
09:12:44.578;0;-65,51071;88,1142;0,7553923;-0,1625235;-0,1335701;0,6205865
09:12:44.649;0;-65,51071;88,1142;0,7556155;-0,1628622;-0,1331577;0,6203146
09:12:44.718;0;-65,51071;88,1142;0,7552188;-0,1627771;-0,1332618;0,6207975
09:12:44.789;0;-65,51071;88,1142;0,7555116;-0,1633449;-0,1335545;0,6202289
09:12:44.857;0;-65,51071;88,1142;0,755115;-0,1632595;-0,1336589;0,6207117
09:12:44.929;0;-65,51071;88,1142;0,755115;-0,1632595;-0,1336589;0,6207117
09:12:45.004;0;-65,51071;88,1142;0,755115;-0,1632595;-0,1336589;0,6207117
09:12:45.074;0;-65,51071;88,1142;0,7536993;-0,1626633;-0,1343831;0,6224301
09:12:45.149;0;-65,51071;88,1142;0,7527289;-0,1627457;-0,134284;0,623603
09:12:45.221;0;-65,51071;88,1142;0,7521054;-0,1623191;-0,1347985;0,6243551
09:12:45.290;0;-65,51071;88,1142;0,7510285;-0,1628817;-0,1350998;0,6254389
09:12:45.371;0;-65,51071;88,1142;0,7479237;-0,1617109;-0,1355284;0,6293582
09:12:45.443;0,06684691;-64,88226;87,06709;0,742489;-0,1647527;-0,1406034;0,6338748
09:12:45.512;0,07311695;-62,2134;79,44298;0,7333904;-0,1833959;-0,1628063;0,6340336
09:12:45.583;0,1142586;-60,62562;75,7277;0,7293775;-0,1741615;-0,1702755;0,6392828
09:12:45.653;0,1525337;-61,21352;75,6129;0,7289978;-0,1660323;-0,1695571;0,6420637
09:12:45.721;0,1565271;-61,80768;73,18502;0,7268086;-0,1656291;-0,1711942;0,6442118
09:12:45.788;0,1195024;-61,81932;71,4769;0,7237974;-0,1673416;-0,1676233;0,6480868
09:12:45.857;0,04057547;-61,91815;69,67397;0,7227939;-0,1705594;-0,161277;0,6499755
09:12:45.929;-0,1683223;-62,27833;66,01376;0,7219152;-0,1757476;-0,1560787;0,6508384
09:12:46.000;-0,1763892;-63,08904;61,10931;0,7199459;-0,1803973;-0,1592798;0,6509721
09:12:46.066;-0,090041;-63,32729;58,86409;0,7194316;-0,177794;-0,1606649;0,6519158
09:12:46.139;-0,09161068;-63,58992;56,95541;0,7197325;-0,1735791;-0,1592827;0,6530578
