timestamp;success;translation_x;translation_y;translation_z;rotation_x;rotation_y;rotation_z;rotation_w
09:12:44.516;True;5,68328151692122;-4,96484704140163;63,7110663240839;0,2337255;0,4194287;0,4962731;0,7233015
09:12:44.578;True;5,67827223022593;-4,96248864804825;63,6981553358252;0,2327998;0,4176055;0,4950265;0,7255058
09:12:44.649;True;5,67127934451145;-4,97882177503215;63,708520398515;0,2322988;0,4154149;0,4939344;0,7276652
09:12:44.718;True;5,66933259165542;-4,98719538470955;63,6919210237699;0,2318475;0,4137855;0,4926318;0,7296179
09:12:44.789;True;5,6729490483901;-4,98454485378367;63,6591132562131;0,2314139;0,4121378;0,4913718;0,7315353
09:12:44.857;True;5,67238962805851;-4,97713228458209;63,6222673265085;0,2312378;0,4107525;0,4897928;0,7334266
09:12:44.929;True;5,6620134539991;-4,94151847069355;63,6480357705794;0,2319971;0,4074556;0,4899473;0,7349211
09:12:45.004;True;5,62476993374121;-4,90531141665243;63,7289134821117;0,2306087;0,4053975;0,4892023;0,7369896
09:12:45.074;True;4,95838584429149;-5,87675105735593;61,7768950218972;0,0502111;0,9197244;-0,2188455;0,3220132
09:12:45.149;True;4,9193245728629;-5,87089925795007;61,9338798528023;0,2222148;0,4042075;0,4782259;0,7473533
09:12:45.221;True;4,78438554029702;-6,08042223751587;61,6756010287837;0,04758238;0,9174806;-0,2288497;0,3218589
09:12:45.290;True;5,07183903266017;-5,64198354963474;62,6884473775272;0,2145809;0,4086888;0,47434;0,74962
09:12:45.371;True;4,9353281824655;-5,94585801239111;62,4280287217146;0,210592;0,4128563;0,4672469;0,752915
09:12:45.443;True;5,11722815914308;-5,71531587193918;63,0917849473928;0,2088476;0,4148;0,4613577;0,7559582
09:12:45.512;True;5,24100437605351;-5,61834542983679;63,083072537358;0,2225568;0,4144263;0,4600023;0,7530719
09:12:45.583;True;5,41431218940918;-5,65716802927175;62,4337518707539;0,2238626;0,4099048;0,4550848;0,7581303
09:12:45.653;True;5,60549197804882;-5,72703900051633;61,6882233988095;0,2113795;0,3992533;0,4410486;0,7754945
09:12:45.721;True;5,74006110895843;-5,68771994211207;61,2338110196224;0,216277;0,4149765;0,4513895;0,7597804
09:12:45.788;True;5,73159523615344;-5,53666923685518;60,8511596379705;0,2193846;0,4240842;0,454807;0,7517803
