timestamp;position_x;position_y;position_z;rotation_x;rotation_y;rotation_z;rotation_w
09:10:40.197;-0,06790935;-64,93917;85,77521;0,7521799;-0,1611709;-0,1173244;0,62808
09:10:40.267;-0,06786735;-64,92061;85,82628;0,7520186;-0,1612945;-0,1168827;0,6283236
09:10:40.334;-0,06786735;-64,92061;85,82628;0,7530407;-0,1624233;-0,1155289;0,6270578
09:10:40.399;-0,06786735;-64,92061;85,82628;0,7527567;-0,1631733;-0,1156273;0,6271858
09:10:40.471;-0,06786735;-64,92061;85,82628;0,7529631;-0,1635246;-0,1152106;0,6269233
09:10:40.540;-0,0678549;-64,86834;85,8414;0,7537751;-0,1643001;-0,1142721;0,6259157
09:10:40.611;-0,06798551;-64,78571;85,68259;0,7539352;-0,1647934;-0,1139534;0,6256512
09:10:40.683;-0,06876018;-64,56094;84,74062;0,7533545;-0,1665633;-0,1147993;0,6257274
09:10:40.755;-0,07068522;-63,90674;82,39986;0,7527077;-0,1693806;-0,1174714;0,6252534
09:10:40.822;-0,07282457;-63,27351;79,79851;0,7485509;-0,1729553;-0,1222113;0,6283489
09:10:40.889;-0,07434753;-62,8765;77,94665;0,7440079;-0,176018;-0,1230846;0,6327085
09:10:40.959;-0,07552692;-62,61446;76,51256;0,7400149;-0,1791581;-0,121216;0,6368571
09:10:41.031;-0,07621817;-62,55456;75,67204;0,7391587;-0,1803092;-0,1203773;0,6376851
09:10:41.100;-0,07753105;-62,44031;74,07563;0,7383573;-0,1822007;-0,1212361;0,6379131
09:10:41.169;-0,07894881;-62,37772;72,35169;0,7374653;-0,1832532;-0,122106;0,6384774
09:10:41.231;-0,0800493;-62,15659;71,01355;0,7368909;-0,1850054;-0,1234777;0,6383713
09:10:41.302;-0,08148792;-62,09616;69,26424;0,736217;-0,1872762;-0,1239026;0,6384045
09:10:41.369;-0,08245995;-61,80541;68,08231;0,7354175;-0,188273;-0,1234028;0,6391292
09:10:41.439;-0,08418096;-60,99349;65,98963;0,7350829;-0,1879893;-0,1227694;0,6397193
09:10:41.510;-0,0857864;-60,30659;64,03748;0,7344464;-0,1882296;-0,1234662;0,6402454
09:10:41.579;-0,08822633;-59,56874;61,07063;0,733623;-0,1865263;-0,1238974;0,6416032
09:10:41.650;-0,04503951;-59,15533;58,81783;0,7331737;-0,1836906;-0,1251882;0,6426835
09:10:41.721;0;-58,85022;55,87275;0,7322947;-0,1798177;-0,1265707;0,6445075
09:10:41.790;0,04699107;-58,88723;54,07182;0,7317816;-0,1762667;-0,1276099;0,6458649
09:10:41.852;0,04754857;-58,97215;52,71602;0,7312189;-0,1755362;-0,1293467;0,6463555
09:10:41.913;0,04815103;-59,04833;51,25087;0,7306651;-0,1747811;-0,1310688;0,6468392
09:10:41.982;0,04877614;-59,11031;49,73067;0,7305217;-0,1730383;-0,1310833;0,6474665
09:10:42.050;0,04914198;-59,18825;48,84098;0,7304694;-0,1720811;-0,1310163;0,6477941
09:10:42.112;0,04948869;-59,40911;47,99782;0,7330226;-0,1739764;-0,1313823;0,6443204
09:10:42.186;0;-59,68361;46,64535;0,7367706;-0,1797718;-0,1362348;0,6374099
09:10:42.252;0;-59,68819;46,26501;0,7384706;-0,1835415;-0,1383651;0,6338997
09:10:42.315;-0,05020965;-59,73858;46,2445;0,7397942;-0,1903447;-0,1383033;0,6303536
09:10:42.384;-0,1508054;-60,09158;46,10156;0,7398692;-0,1964457;-0,1387774;0,6282861
09:10:42.450;-0,2524577;-60,49899;45,55914;0,7395712;-0,2023215;-0,140675;0,6263473
09:10:42.522;-0,2543695;-60,65449;44,62925;0,7388506;-0,2075557;-0,1441439;0,6246943
09:10:42.594;-0,2560867;-60,70355;43,79405;0,7395908;-0,2104865;-0,1480144;0,6219267
09:10:42.664;-0,258321;-60,69381;42,70733;0,7398742;-0,2142632;-0,153371;0,6189949
09:10:42.734;-0,2597732;-60,68272;42,00102;0,7388229;-0,2180927;-0,1566136;0,6181007
09:10:42.805;-0,2608901;-60,67165;41,45776;0,7383789;-0,2225854;-0,1571744;0,6168861
09:10:42.875;-0,3132021;-60,67043;41,40355;0,7385744;-0,2251555;-0,1572554;0,6156976
09:10:42.945;-0,3132021;-60,67043;41,40355;0,7387209;-0,2261896;-0,1579106;0,6149747
09:10:43.016;-0,3132021;-60,67043;41,40355;0,7390497;-0,2280138;-0,1576134;0,6139815
09:10:43.085;-0,3132021;-60,67043;41,40355;0,738808;-0,2295636;-0,1567326;0,6139203
09:10:43.156;-0,3132021;-60,67043;41,40355;0,7385975;-0,230253;-0,1559288;0,6141202
09:10:43.231;-0,3132021;-60,67043;41,40355;0,7385653;-0,2311132;-0,1558537;0,6138547
09:10:43.300;-0,3132021;-60,67043;41,40355;0,7387758;-0,2304241;-0,1566569;0,613656
09:10:43.366;-0,3132021;-60,67043;41,40355;0,7382599;-0,2307895;-0,1572042;0,6139994
09:10:43.433;-0,3132021;-60,67043;41,40355;0,7382599;-0,2307895;-0,1572042;0,6139994
09:10:43.500;-0,3132021;-60,67043;41,40355;0,7382277;-0,2316495;-0,157129;0,6137335
09:10:43.569;-0,3132021;-60,67043;41,40355;0,7382277;-0,2316495;-0,157129;0,6137335
09:10:43.642;-0,3132021;-60,67043;41,40355;0,7381955;-0,2325092;-0,1570539;0,6134664
09:10:43.722;-0,3132021;-60,67043;41,40355;0,7381955;-0,2325092;-0,1570539;0,6134664
09:10:43.793;-0,3132021;-60,67043;41,40355;0,7381955;-0,2325092;-0,1570539;0,6134664
09:10:43.865;-0,3132021;-60,67043;41,40355;0,7381039;-0,2321149;-0,157529;0,6136041
09:10:43.932;-0,3132021;-60,67043;41,40355;0,7381039;-0,2321149;-0,157529;0,6136041
09:10:43.999;-0,3132021;-60,67043;41,40355;0,7380716;-0,2329744;-0,1574539;0,6133364
09:10:44.066;-0,3132021;-60,67043;41,40355;0,7379798;-0,2325801;-0,1579289;0,6134744
09:10:44.132;-0,3132021;-60,67043;41,40355;0,7378553;-0,2330452;-0,1583287;0,6133445
09:10:44.200;-0,3132021;-60,67043;41,40355;0,7379798;-0,2325801;-0,1579289;0,6134744
09:10:44.278;-0,3132021;-60,67043;41,40355;0,7379798;-0,2325801;-0,1579289;0,6134744
09:10:44.349;-0,3132021;-60,67043;41,40355;0,7381955;-0,2325092;-0,1570539;0,6134664
09:10:44.417;-0,4176686;-60,72099;41,38375;0,7385606;-0,2324676;-0,1570769;0,6130366
09:10:44.490;-0,4698769;-60,72099;41,38393;0,7385014;-0,2321995;-0,1574004;0,6131265
09:10:44.561;-0,6787094;-60,72099;41,38487;0,7385392;-0,2323096;-0,1572683;0,6130732
09:10:44.632;-1,148575;-60,72099;41,38826;0,7385818;-0,234374;-0,156701;0,612381
09:10:44.703;-1,82724;-60,72099;41,39621;0,7383877;-0,2353657;-0,1574275;0,6120483
09:10:44.774;-2,976092;-60,77155;41,39785;0,7383933;-0,2361113;-0,1574899;0,6117383
09:10:44.845;-6,211334;-60,77155;41,51498;0,7384506;-0,2335323;-0,1586769;0,6123521
09:10:44.924;-10,40342;-60,81565;41,49718;0,7391219;-0,2270946;-0,1659022;0,6120484
