timestamp,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,rotation_w
1679570298.37943,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.37943,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.37943,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.37943,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.37943,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.37943,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.37943,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.37943,0,-65.51071,88.1142,0.6801189,-0.1475609,-0.1516845,0.7018945
1679570298.37943,0,-65.51071,88.1142,0.6801189,-0.1475609,-0.1516845,0.7018945
1679570298.37943,0,-65.51071,88.1142,0.6801189,-0.1475609,-0.1516845,0.7018945
1679570298.37943,0,-65.51071,88.1142,0.6801189,-0.1475609,-0.1516845,0.7018945
1679570298.37943,0,-65.51071,88.1142,0.6801189,-0.1475609,-0.1516845,0.7018945
1679570298.37943,0,-65.51071,88.1142,0.6801189,-0.1475609,-0.1516845,0.7018945
1679570298.37943,0,-65.51071,88.1142,0.6801189,-0.1475609,-0.1516845,0.7018945
1679570298.37943,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.37943,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.37943,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.37943,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.37943,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.37943,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.37943,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.44326,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.44326,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.44326,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.44326,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
1679570298.44326,0,-65.51071,88.1142,0.6798658,-0.1471778,-0.1520554,0.7021398
