timestamp,success,translation_x,translation_y,translation_z,rotation_x,rotation_y,rotation_z,rotation_w
1679570937.43733,True,0.426309249826709,-5.5181177010124,64.9131102755581,0.415159,0.1444381,0.6548475,0.6147808
1679570937.51014,True,0.428579224938998,-5.53375787086166,64.9398413489142,0.4149593,0.1449493,0.6544688,0.6151985
1679570937.57995,True,0.433926867863623,-5.54101708377727,64.9465655404966,0.4143148,0.1454077,0.6542532,0.6157537
1679570937.64877,True,0.430072386352495,-5.53844847345559,64.9332379615683,0.4138864,0.1458745,0.6541034,0.6160905
1679570937.72257,True,0.434500311454442,-5.51059928979956,64.9006869794255,0.4132947,0.1460324,0.6542629,0.6162809
1679570937.80232,True,0.459960489737452,-5.45066080034261,64.8275010826328,0.4129779,0.1454243,0.6546568,0.6162188
1679570937.87712,True,0.491176764676546,-5.4033068219238,64.8006442380027,0.4128257,0.1444955,0.6544655,0.6167422
1679570937.95192,True,0.54458885017543,-5.37269823704777,64.7536804527964,0.4125865,0.1437077,0.6546986,0.6168389
1679570938.02972,True,0.604273537376656,-5.34375064952708,64.7302763498894,0.412342,0.1431972,0.6544037,0.6174338
1679570938.1105,True,0.705345700848852,-5.30688546509248,64.7104394011134,0.4118986,0.1420382,0.6544582,0.6179395
1679570938.18131,True,0.844616625367921,-5.28512267332015,64.6975028350226,0.4113415,0.1408464,0.6550262,0.6179816
1679570938.25262,True,0.994117959217118,-5.27742788620591,64.6594270370797,0.4106692,0.1399758,0.6559063,0.617693
1679570938.32822,True,1.12299216914783,-5.26723506209034,64.6352003858679,0.4104309,0.1392566,0.6564694,0.6174155
1679570938.40017,True,1.26019394569069,-5.24166455607052,64.5893666109892,0.4107898,0.1384089,0.6571098,0.6166858
1679570938.47297,True,1.4006652594945,-5.19609503427059,64.583530446914,0.411548,0.1390204,0.6570413,0.6161156
1679570938.54661,True,0.876007267780869,-5.73600235196667,64.9169753371666,0.4145952,0.1395846,0.6581761,0.6127245
1679570938.6224,True,1.35667562692678,-5.46014441782717,64.6387505161445,0.4149309,0.1401732,0.6576392,0.6129392
1679570938.69721,True,1.69236545184057,-5.32625351880096,64.4391744712838,0.4158644,0.1408845,0.6582164,0.6115224
1679570938.774,True,1.98706085024902,-5.25986744683024,64.2616894754089,0.4156669,0.1423511,0.6586603,0.6108387
1679570938.8478,True,2.24270006747179,-5.2134569078325,64.0938798217658,0.3975495,0.1366007,0.666898,0.6152575
1679570938.9226,True,2.49724228578011,-5.16050973422688,63.9496103849819,0.4084677,0.1390367,0.6649059,0.609691
1679570938.9994,True,2.73872090277602,-5.11190468866219,63.8210261612581,0.4144174,0.1405821,0.664842,0.605376
1679570939.07719,True,3.01506391581366,-5.07513321100663,63.7153490291289,0.4178825,0.1424886,0.6645493,0.6028644
1679570939.149,True,2.48474928410516,-5.75309573711334,63.3042328058454,0.2863509,0.7775792,-0.5396417,0.1488643
1679570939.22579,True,3.08764586251373,-5.41747763883937,63.4227768743844,0.4149648,0.1415652,0.6686912,0.6005128
1679570939.2976,True,3.52496093406735,-5.26364033461002,63.4832557281412,0.4146944,0.1410215,0.6704416,0.5988736
1679570939.3734,True,3.83294459375459,-5.20006489360975,63.5585817285625,0.4141592,0.1411958,0.6710682,0.5985011
1679570939.4472,True,4.07889289419894,-5.16881645775214,63.613177753969,0.4132243,0.1421262,0.672482,0.5973391
1679570939.521,True,4.29804984186031,-5.15347666054141,63.6419816068896,0.4055023,0.1395955,0.676874,0.5982664
1679570939.5958,True,4.49352081089225,-5.14636980912162,63.652926866349,0.4124232,0.1416162,0.6754535,0.5946551
1679570939.66661,True,4.7025666021183,-5.17416534143889,63.7409851892357,0.4154085,0.1432904,0.6750684,0.5926098
