timestamp,success,translation_x,translation_y,translation_z,rotation_right_x,rotation_right_y,rotation_right_z,rotation_up_x,rotation_up_y,rotation_up_z,rotation_forward_x,rotation_forward_y,rotation_forward_z
1678298985.68706,True,-3.41155495002399,6.73662956304936,63.1769985693974,0.932551629955336,-0.041470278780426,0.358647003954474,0.0954258197538494,-0.929741989201279,-0.355631475604106,0.348197315314108,0.365868896592648,-0.863075072119526
1678298985.74989,True,-3.79490314516915,5.96608153316601,62.9637538104296,0.937856469569188,-0.0278867625225973,0.345901099974005,0.104550648984009,-0.927746250531544,-0.35826813481202,0.330899386950537,0.372168272560504,-0.867177244059765
1678298985.81273,True,-4.19157155154821,4.27147450822987,62.4465654188563,0.941770889261511,-0.029841322247724,0.334928481359962,0.099323141368798,-0.92692271686928,-0.361869024013256,0.321251468056127,0.374063861443712,-0.869984897474435
1678298985.89251,True,-4.65640197952001,1.9581863746144,62.0499006772094,0.951127374811547,-0.0381831741816754,0.306429049036653,0.0778518467016827,-0.930621553769293,-0.35760678632426,0.298824039945305,0.363985671241931,-0.882167004756654
1678298985.95834,True,-5.1603249814005,-0.646624797189145,62.3737361332855,0.967552636218772,-0.0449725221975138,0.248635010393344,0.0387191831749093,-0.946019747146817,-0.321787915967241,0.249685243857886,0.320973690908564,-0.913582600942116
1678298986.02117,True,-5.56144366971049,-3.0887704626945,62.2670881296765,0.975226205323502,-0.0540234164608403,0.214511815348763,0.00761467688690011,-0.9609472952062,-0.276626666342559,0.221078866349163,0.271407012270847,-0.936729613359149
1678298986.08699,True,-5.78632922015193,-5.21312712641801,62.2975888748678,0.979626741723844,-0.0588026898432535,0.192025234192599,-0.0221734449680776,-0.981996776367514,-0.187591762990967,0.199599061214656,0.179512046590221,-0.96329416062344
1678298986.14982,True,-5.84365792538613,-6.92443770499536,62.0652803952064,0.975820636533679,-0.0657397663996493,0.208452316918584,-0.0417732067261077,-0.992210168019761,-0.117362607665368,0.214543898805871,0.105817132790095,-0.97096531858417
1678298986.21266,True,-5.76496287972234,-8.00615528911101,61.6439483215252,0.964555010486325,-0.0751935558563861,0.252941813276095,-0.0548645357566402,-0.994740415857915,-0.086495015897046,0.258115312335271,0.0695516658067543,-0.963607311782954
1678298986.29344,True,-5.56046164615489,-8.18538491743881,61.2112225375476,0.952344380401751,-0.0786618265017421,0.294707478983168,-0.0576647701411437,-0.99518265201406,-0.079285959758528,0.299524548913397,0.0585132991863533,-0.952292622263007
1678298986.36126,True,-5.30484150398475,-7.46480370424938,60.8548254061081,0.943685617552428,-0.0737626337950481,0.322515936164881,-0.048943357001389,-0.995228377671801,-0.0844098577311309,0.32720330534719,0.06387135611816,-0.942792897108109
1678298986.42708,True,-5.09080955296055,-6.12377313848924,60.5419024255281,0.938313222065537,-0.0660466384915235,0.339420298215886,-0.0347858677186574,-0.994639230986188,-0.0973793796974684,0.344032325085959,0.0795653299319098,-0.935580631249266
1678298986.49092,True,-4.94238407470439,-4.50728979627453,60.3502712215155,0.937539963789633,-0.0574363892284607,0.343103304399318,-0.0158430421715285,-0.992302200358444,-0.122822396893001,0.347516638899615,0.109715105414831,-0.931232936129155
1678298986.55773,True,-4.80028909542224,-2.71994593822372,59.9000679696813,0.932679540042426,-0.056089285547861,0.356318491848205,0.0124246513791237,-0.982254292545312,-0.187142012424834,0.360492029904069,0.178970659112157,-0.915431591956823
1678298986.62455,True,-4.70138829226923,-0.977005813961383,59.4176483347409,0.928375316160093,-0.0513375330586651,0.368081146004651,0.0436685209842463,-0.968483811939452,-0.245218609176131,0.369069549840806,0.243728463070439,-0.89687463096557
1678298986.69337,True,-4.73153985733765,0.374062930997719,59.5462375425485,0.93418350419545,-0.0410801779471397,0.354420088974851,0.0612267525206558,-0.960156893131199,-0.272672010570241,0.351500306208806,0.276425685406538,-0.894447525114045
1678298986.75919,True,-4.74086214798672,1.09957244210631,59.3151552763589,0.935363649668029,-0.0386167052812715,0.351573026486567,0.0766179172931087,-0.948295137862538,-0.308003289358955,0.345289063871665,0.315031873910386,-0.884042069582177
1678298986.82502,True,-4.76167628531052,1.10768810373379,59.1724489073455,0.937469512848799,-0.0395408574026486,0.345814159737422,0.0825405544472197,-0.939931880513503,-0.331232723120612,0.338138979342195,0.339064272063888,-0.877893757842716
1678298986.89383,True,-4.82046987885142,0.443921450116235,59.2789422373228,0.943454684045733,-0.0408076095603342,0.328980239762417,0.0777073515399301,-0.937519951837894,-0.339142901182558,0.322265149634297,0.345530141822452,-0.881336538686182
1678298986.95666,True,-4.94168869678894,-0.753486860537294,59.8776805069697,0.955640848154557,-0.0406367798128894,0.291717708521231,0.0568643006061008,-0.946346891452156,-0.318110063272794,0.288993115238094,0.320587294141987,-0.902056963932822
1678298987.02847,True,-5.08925861896914,-2.26220978451469,60.7527043070844,0.965575749429449,-0.0448778242022957,0.25622149208961,0.0242641644169493,-0.965171039557925,-0.260492062688715,0.25898788087265,0.257741819062297,-0.930856826943624
1678298987.10028,True,-5.2250639000742,-3.80750837688192,61.1910589835579,0.969975275936672,-0.0532116488032273,0.237310944760707,-0.00899047933091629,-0.982949280670218,-0.183656970766973,0.243037312676424,0.176009181753517,-0.953914897978577
1678298987.16411,True,-5.28154747295438,-4.88654088323654,60.8304233584647,0.962600851959405,-0.0648755816063238,0.263041363131863,-0.0322643211724931,-0.991447418568366,-0.126455643580673,0.268995563878488,0.113239459224094,-0.95646129638806
1678298987.23093,True,-5.20834916755049,-5.02577387785294,59.8183475567194,0.95090550586352,-0.0733489950194767,0.300663672311897,-0.0385067478829501,-0.992000133047078,-0.120220490774483,0.307076455114882,0.102740746367795,-0.946122819590494
1678298987.29376,False
1678298987.34762,False
1678298987.41145,False
1678298987.49124,False
1678298987.55506,False
1678298987.62189,False
1678298987.68372,False
1678298987.74755,False
1678298987.81238,False
1678298987.89216,False
1678298987.95599,False
1678298988.01882,False
1678298988.08465,False
1678298988.14648,False
1678298988.2123,False
1678298988.29209,False
1678298988.35592,False
1678298988.41975,False
1678298988.48358,False
1678298988.54741,False
1678298988.61124,False
1678298988.69202,False
1678298988.75485,False
1678298988.82068,True,-3.3735935570304,-5.00220110456288,58.0394082121002,0.931505953258516,-0.0563892131354116,0.359328423153407,0.0132880860215443,-0.981974061324758,-0.188548056620176,0.363483267584395,0.180408424213866,-0.913965379354623
1678298988.8855,True,-3.18352467927888,-5.05203085455175,57.2430259429217,0.953346468868903,-9.57480815992583E-05,0.30187828859906,0.0430333680375098,-0.989744154147459,-0.136215412366882,0.298795313769377,0.142851321881306,-0.943564974077685
1678298988.94933,True,-3.41620563431853,-5.06514789550424,56.6481250837133,0.966806163670907,0.0397713046297009,0.252396682260275,0.0648880046814165,-0.993644363929136,-0.0919805679495771,0.2471343536144,0.105304897131681,-0.963242176144545
1678298989.01416,True,-3.7849758058947,-4.94285959839013,55.8921205186084,0.953954908678513,0.0335095504714134,0.298072377511525,0.065485647480816,-0.993035114413561,-0.0979433076614397,0.292714301294262,0.112952961753329,-0.949505116494357
1678298989.09295,True,-4.20180813707096,-4.56868977495692,55.3758872723062,0.95910509491373,0.0336579543196423,0.281041916840782,0.0718384718895491,-0.989339277765929,-0.126676862236813,0.27378212298669,0.141686045821764,-0.951298277908824
1678298989.15778,True,-4.57787623631261,-3.95927508565502,55.2198230844653,0.959151843079604,0.0361430858124415,0.280573375901835,0.06721639314556,-0.992518417635053,-0.101927165896597,0.274790280776995,0.116622759370397,-0.954405277430576
1678298989.2216,True,-4.89040293039089,-3.17061411056405,55.2955177711324,0.958059045058714,0.0346871917050006,0.284463820041856,0.0655540553146396,-0.992854254467374,-0.0997150701641452,0.278972278215937,0.114180681893461,-0.953486885001233
1678298989.28843,True,-5.11786820603348,-2.25754931338999,55.4662873386978,0.954538713917843,0.0243409956105833,0.297091500323984,0.0632907030537091,-0.990485694005439,-0.122198105048853,0.291290457342903,0.135445951963316,-0.946997499235195
1678298989.35724,True,-5.21100546878631,-1.22880148594225,55.7303378510534,0.950571671206642,0.0118665861135465,0.310278394403191,0.0596789845632057,-0.987621167041169,-0.145061535955413,0.304716124779961,0.156408486170824,-0.939512889082866
1678298989.42107,True,-5.15458259171106,-0.0472401518966436,55.7587730009495,0.94530851706189,-0.00255248914344704,0.326167583259622,0.0629285011085113,-0.979755870785307,-0.190048513306369,0.320049701325412,0.200179715408174,-0.926010944978847
1678298989.49587,True,-4.97962881689372,1.16298891474682,55.5562279350817,0.937429773927706,-0.0160400066705328,0.347804739961749,0.0720905256862137,-0.968349160574574,-0.238962045774644,0.340629380794047,0.249083563087826,-0.906603002167617
1678298989.5587,True,-4.92444830724357,2.2820896954814,55.8691891143864,0.941413004833054,-0.0106482800444421,0.337087775606437,0.0784068111631322,-0.965204916091981,-0.249463107322708,0.328015131197373,0.261277791027036,-0.90782156265513
1678298989.62253,True,-4.90769920097143,3.13651011517434,56.0491945196967,0.944320369393345,-0.0116397169702616,0.328821466661878,0.0805763300912613,-0.960762402906736,-0.265411115422656,0.319008612701664,0.277128349595862,-0.906329621535362
1678298989.68536,True,-4.97919966229141,3.6644201222969,55.8405525494332,0.945138682264998,-0.0166310166961835,0.326245736477941,0.0825210138353043,-0.954157390902761,-0.287704632672521,0.316074601260487,0.298842906339247,-0.900438650752363
1678298989.75119,True,-5.20541819994876,3.86146615639853,55.8813550501723,0.950176151814938,-0.0159123334374733,0.31130704805181,0.0808935132972577,-0.951893110773794,-0.295560053403392,0.301034084496396,0.306016835004161,-0.903178928377679
1678298989.82998,True,-5.55816845985113,3.74266929869635,55.8171587271481,0.951933766780781,-0.0140722704510044,0.305980513867969,0.0830655890852779,-0.949650342136836,-0.302099876844242,0.294825730852089,0.312995525341409,-0.902835305880196
1678298989.89381,True,-6.1489591009309,3.34641125752613,55.6138385733157,0.952204416651201,-0.0177091638561209,0.304947756878883,0.0805265829106617,-0.948450344549672,-0.306524735328718,0.294656101845316,0.316430607620573,-0.901692548603013
1678298989.95664,True,-7.0125373265586,2.84365932015632,55.3153786025359,0.954671778991433,-0.0282905831394439,0.296313073121931,0.0664596907768313,-0.950084576647568,-0.304831767895442,0.290146349105379,0.310707161362661,-0.905138749573112
1678298990.02047,True,-8.07199553645457,2.35564958828161,55.0082947496472,0.958771353515207,-0.0416622022531107,0.281108079894618,0.047063985378245,-0.952255922177559,-0.30165152072894,0.28025430051818,0.302444903381073,-0.911034910121384
1678298990.08629,True,-9.24438437340766,1.95256546775639,54.7357750138042,0.964014591719213,-0.0470026500126683,0.261661265464007,0.0320488149467885,-0.956521384236203,-0.28989604164142,0.263910478027958,0.287849947699568,-0.920594192462896
1678298990.15012,True,-10.2919681318668,1.68090292644643,54.552248859401,0.970912451717808,-0.0444192016222423,0.235278442757849,0.0231897486053566,-0.960576410031493,-0.277047281254715,0.238309140947082,0.274444703024582,-0.931605527207097
1678298990.22891,True,-11.0464920909189,1.47610341354309,54.4756374209478,0.979763434734136,-0.0371361585402669,0.196683801282262,0.0172397414555093,-0.963329727128048,-0.267765995126244,0.199415153066449,0.265738108972486,-0.943195024460589
1678298990.29673,True,-11.2639769718984,1.33994927220742,54.5769264649109,0.987722062156648,-0.0292635882033238,0.153456086013179,0.0118316352349128,-0.965464592988183,-0.260265503080661,0.155772720129957,0.258885615845353,-0.953264442624231
1678298990.36355,True,-10.8689134702661,1.22703985069563,54.9904210302056,0.991399664007452,-0.0231428416880576,0.128806502493132,0.0109164477908881,-0.966185257086401,-0.257617701558944,0.130412949408947,0.256808212227502,-0.957623101621391
1678298990.42838,True,-9.97631070348513,1.12641367857758,55.7058972610512,0.992772166676684,-0.0254939678859092,0.117275243225134,0.00304877374490219,-0.971504828766688,-0.237000153294591,0.119975539385053,0.235644701371449,-0.964405228451622
1678298990.49221,True,-8.6318697740179,1.14423644232675,56.7197920855999,0.991562129553634,-0.0316665521825494,0.12570510215553,-0.00508357055047522,-0.978457567567583,-0.206385430154814,0.12953262347965,0.204004945877787,-0.970362448527292
1678298990.55803,True,-6.88822030454221,1.23119646247871,57.3854619640307,0.981526338149987,-0.0412200175840718,0.186834037766798,2.36170680394049E-05,-0.976490377015818,-0.215560996095629,0.19132706802779,0.211583207617889,-0.958450050495076
1678298990.62884,True,-4.98678786642555,1.29818091191314,57.9085719635795,0.966313742162592,-0.0516288065010395,0.252135316937168,0.0100834242288821,-0.971325512716672,-0.237539623855713,0.257169353274352,0.23208019020367,-0.938084595892865
1678298990.69367,True,-3.13844315730113,1.34258094015389,58.4754238563704,0.950306234795758,-0.0592707819625816,0.305622372404008,0.0210242676016584,-0.967249233509772,-0.252956321222799,0.310605924412469,0.2468114557315,-0.917936852424813
1678298990.76049,True,-1.45931296025154,1.40673644213392,58.9091365901009,0.934405183704658,-0.0612224854845768,0.350911327741006,0.0364470912836238,-0.963517192207322,-0.265153219588001,0.354342436356173,0.260550240053641,-0.898084077470012
1678298990.82631,True,-0.0686443866511888,1.49435257519776,59.3044192278191,0.921616574206873,-0.0565815687648886,0.383954966400087,0.0547668288065686,-0.960455058360443,-0.272995742333668,0.384218017028952,0.272625396736883,-0.882072507475659
1678298990.89114,True,0.93462509306306,1.58486237179708,59.5141449122581,0.911957218225255,-0.0512245981616021,0.407075020935989,0.0723277275759217,-0.956565155156734,-0.282403618538566,0.403859792441086,0.286982829596398,-0.868641539166927
1678298990.96095,True,1.46888876968467,1.61186850604759,59.2332260251595,0.901557316341843,-0.0398443462613858,0.430821115338486,0.0882841316743707,-0.957859025522023,-0.273334958101783,0.423556746428382,0.284461799363296,-0.860047188971628
1678298991.02977,True,1.49059417373906,1.6955581927923,59.2255530975558,0.900721384599362,-0.0357155744508634,0.432926535415714,0.0998690869815356,-0.952892929608434,-0.286393488347293,0.42276134259282,0.301196717186461,-0.854724157120422
1678298991.0936,True,0.971009504314039,1.73720775789493,58.5506969051927,0.898398653653881,-0.0322609086555251,0.437994398235427,0.108300588180763,-0.95022616621983,-0.292132188625054,0.425618187713583,0.309886215898486,-0.850188033015945
1678298991.16142,True,-0.00449992581203451,1.75375199245445,57.987669559852,0.904193598185908,-0.0334107570884483,0.425814112389898,0.107811101779595,-0.946802099626615,-0.303220300236812,0.413292515456897,0.32007734292419,-0.852490346698366
1678298991.22724,True,-1.30859051451138,1.75157407634141,57.3187845061279,0.909093227948524,-0.0371543368834624,0.414932594705312,0.101112619467358,-0.946553318523162,-0.306289166274681,0.404135795349264,0.320400328407353,-0.856748439434749
1678298991.29306,True,-2.91886441711374,1.80693740505303,56.4356086352116,0.915045883552169,-0.0386023763292683,0.401498303279061,0.0942205025977737,-0.947413911758519,-0.305825729291443,0.392190677967304,0.317673946599582,-0.863290064675479
1678298991.35889,True,-4.76387997561627,1.94970265172001,55.7934662666882,0.930268701164651,-0.0348839249039286,0.365216723900659,0.0784971166318972,-0.953491609019729,-0.291018821057071,0.358382960412338,0.299394160451179,-0.884265113172414
1678298991.4287,True,-6.62290155534636,2.12343558730079,55.2903093270196,0.950732552928449,-0.0301329103585963,0.308544357452012,0.0577624969441821,-0.960618177388521,-0.271801786634175,0.304583497171018,0.276233099001689,-0.911550420035554
1678298991.49353,True,-8.23671480085596,2.27764115285122,54.6830038307075,0.968412618231035,-0.0240268812393503,0.24819288835263,0.0437247977261757,-0.963561862320693,-0.263887626736992,0.245489598383956,0.266404291367439,-0.932074895395374
1678298991.55837,True,-9.38274912683564,2.36767373899923,54.2203902811211,0.981040880030779,-0.0186233154626743,0.192904027510085,0.032931599631171,-0.96487711040289,-0.26062937586984,0.190982463734674,0.262040710466423,-0.945970593942585
1678298991.62619,True,-9.87340521010569,2.4348212502504,54.0078894590335,0.987864402117976,-0.0140619282558927,0.154680914148511,0.0274517796157307,-0.964407007706953,-0.262993390186239,0.152873551747915,0.264048074523273,-0.952317327111362
1678298991.695,True,-9.73765217777131,2.46587331228496,54.2531443155225,0.991530718980901,-0.0104539705775247,0.12945094752987,0.0237897290081739,-0.965269926954233,-0.260169208230887,0.127674907914338,0.26104536505545,-0.956846087556474
1678298991.76542,True,-8.96253116840169,2.45614390124442,54.8277658622204,0.990804877899099,-0.0121125532160001,0.134755259585445,0.0223623320855782,-0.967625581160357,-0.251397416032415,0.133437700950839,0.252099227961274,-0.958457280856212
1678298991.83775,True,-7.68164093967643,2.38461721964384,55.1907112994034,0.982601988812427,-0.0172393864756515,0.184921970397805,0.0310062692135343,-0.966481917464873,-0.254855477639543,0.183117292605918,0.256155239586007,-0.949132525194092
1678298991.90457,True,-6.04841750860301,2.1955854262996,55.7249771426885,0.972096361675488,-0.0203776579167004,0.233695131902891,0.0429006633952346,-0.963975319746878,-0.262509268406191,0.230625663570923,0.265209980914623,-0.936202686027837
1678298991.9691,True,-4.13253677375233,1.83455726591127,56.4771528572857,0.958584038333829,-0.0240765114640141,0.283790350518356,0.0533133744577546,-0.963638839275573,-0.261835581125932,0.279775491341781,0.266121229959863,-0.922445209976785
1678298992.04149,True,-2.04488227919533,1.36705996473518,57.5660675169324,0.944096613181096,-0.0239710223420602,0.328796251602508,0.0645107245803824,-0.964638067962976,-0.255561664282364,0.323295455263599,0.262485786138096,-0.909165144889183
1678298992.1113,True,0.131991126915498,0.871354020763071,58.5886246456917,0.926072292596307,-0.0180432002678142,0.376914515254474,0.0756116636777757,-0.969725190699121,-0.232198042281653,0.369693095961094,0.243531306914838,-0.896671354148806
1678298992.17413,True,2.34760822817777,0.452608552532484,60.4896585912847,0.917697972285077,-0.00374171494791236,0.397261162502839,0.080177070798092,-0.977635752535054,-0.194422150701651,0.389104187823899,0.210272049817531,-0.896874347990529
1678298992.24594,True,4.4924155753317,0.0169333447358384,61.8494379804806,0.907857990178398,0.0030869808991596,0.419266431065222,0.0840303994050128,-0.981023758759615,-0.174732014024309,0.410770935735568,0.193862980731458,-0.890889658182673
1678298992.31276,True,6.50609588074687,-0.39411951356909,62.782298600144,0.8966831320479,0.00830665842311362,0.442595029487014,0.0913191022772478,-0.981789616209797,-0.166583225631805,0.433151454182075,0.189789749271295,-0.881112744665229
1678298992.37559,True,8.32537233408262,-0.759077375801841,63.5332984386473,0.890076909107433,0.0159203191301078,0.455532259354433,0.0995186521084302,-0.982066380861744,-0.160130139148247,0.444813594392392,0.187862095750876,-0.875698977516709
1678298992.44042,True,9.86681722836567,-1.09578837006525,64.1328248009371,0.887246972802242,0.0171641528861543,0.460975271689229,0.102787115442094,-0.981539941632727,-0.161289032109179,0.449697251661994,0.190485523952144,-0.872632595662302
1678298992.50624,True,11.0920745476739,-1.38288147286118,64.513101456463,0.887868602441017,0.0151588380049236,0.459847316432069,0.102090129083743,-0.981033557442348,-0.164774891035245,0.448627852839187,0.193244324114197,-0.872576461322759
1678298992.57406,True,12.1132656622535,-1.55000289611628,64.8184725815943,0.891714981274042,0.012668011703633,0.452420063271858,0.100294399668122,-0.980286989408551,-0.170230584183721,0.44134501874004,0.197172360831321,-0.875407125032437
1678298992.64288,True,13.0883379581715,-1.56105281017126,65.225985739145,0.895441177940188,0.0157718696782241,0.444900376461902,0.101955230934971,-0.980075942712059,-0.17045901971461,0.433347698429432,0.197995946029009,-0.879208381228246
1678298992.70671,True,13.9735405081387,-1.46745898794309,65.594697013006,0.895606077353582,0.021923067479466,0.444307476101428,0.11044585644072,-0.978470165814398,-0.174349784646325,0.430919327719709,0.205220646435574,-0.878745138976119
1678298992.77353,True,14.5110584159702,-1.3431216205068,65.7661971462029,0.893651082051683,0.0270375031553751,0.447947225653849,0.120162728827298,-0.976150939105112,-0.180804487458099,0.432375603091379,0.215402686861914,-0.875587243136876
1678298992.83736,True,14.5024259516451,-1.18206080132561,65.6774750332745,0.892477263320191,0.0338942504151226,0.449817200921996,0.130169821340665,-0.974104422615037,-0.184868578871493,0.431902942880274,0.223543628025097,-0.873778057804575
1678298992.90318,True,13.8314820504845,-0.988754531058137,65.0624308062966,0.894315646482089,0.0387213027139636,0.44575798946677,0.138246221164514,-0.971415276680133,-0.192977570111641,0.425543777760944,0.234207217968607,-0.874104954945543
1678298992.97,True,12.5673859892029,-0.783019889745572,64.0457834327783,0.899915253233071,0.0425773845504477,0.433981224620721,0.142049324641182,-0.9695605765421,-0.199434896104805,0.41227967008748,0.241121244895993,-0.878570440484066
1678298993.04181,True,10.8410131044178,-0.545611236449151,62.7544176079118,0.907057015235723,0.0464538919836744,0.418437100447882,0.143744423391909,-0.968340062256201,-0.204095724044834,0.395708367178897,0.245274458004144,-0.885017134520787
1678298993.11561,True,8.82470650163838,-0.264558877957847,61.5086852106099,0.91506192170522,0.0507560018606333,0.400106870373744,0.144025246803931,-0.967761646889873,-0.206625562532972,0.37672059636847,0.246700675078371,-0.892871978050415
1678298993.18642,True,6.656264086656,-0.0264451276161184,60.3652453323295,0.923891610415121,0.0531202014542114,0.378949253069614,0.141203549442502,-0.967753495001444,-0.208601846917347,0.355648491954335,0.246234475876051,-0.901600095974182
