timestamp,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,rotation_w
1678298986.75919,-24.08679,-28.50584,1.175837,0.2934645,0.01330174,-0.2612276,0.91949
1678298986.82502,-12.82143,-34.69246,-0.7863232,0.2771827,0.01464958,-0.2723831,0.9212831
1678298986.89383,-1.964599,-37.38286,-2.275867,0.2641177,0.01427619,-0.2780672,0.9234266
1678298986.95666,8.378247,-42.40676,-5.662364,0.2506078,0.0002782597,-0.2813059,0.9263167
1678298987.02847,4.988367,-54.25091,-18.24054,0.2466282,-0.04524174,-0.3141869,0.9156497
1678298987.10028,3.117143,-55.12828,-21.14841,0.2497407,-0.03469381,-0.3322308,0.9088722
1678298987.16411,11.65069,-54.91474,-20.3001,0.2421928,-0.02203175,-0.327092,0.9131638
1678298987.23093,24.08768,-55.2382,-18.37245,0.2279296,-0.02265595,-0.3178177,0.9200689
1678298987.29376,36.60602,-55.44367,-16.27797,0.2116592,-0.03523381,-0.3050914,0.9278352
1678298987.34762,39.18943,-55.02681,-17.27449,0.2021444,-0.07139267,-0.288813,0.9330744
1678298987.41145,34.35928,-54.67134,-19.47959,0.2067132,-0.07681295,-0.2874293,0.9320697
1678298987.49124,51.7882,-50.96406,-15.42376,0.1899114,-0.0452456,-0.2974244,0.9345722
1678298987.55506,44.28698,-50.04326,-16.12058,0.1895401,-0.0965732,-0.2770956,0.9369985
1678298987.62189,30.87099,-50.40271,-19.07438,0.2062363,-0.09535199,-0.2862659,0.9308203
1678298987.68372,32.31592,-48.19841,-17.80802,0.208527,-0.07502926,-0.2965991,0.9289328
1678298987.74755,18.94539,-47.58764,-19.06866,0.2206871,-0.1019627,-0.2934209,0.9245567
1678298987.81238,0.8372201,-41.86051,-16.74388,0.2426669,-0.1019528,-0.2924559,0.919341
1678298987.89216,-21.67264,-33.93558,-12.53248,0.2755829,-0.08092996,-0.2816306,0.9155264
1678298987.95599,-27.68252,-33.48608,-9.748846,0.2906685,-0.04210235,-0.2820463,0.9133396
1678298988.01882,-24.10817,-31.19924,-2.963182,0.2870381,-0.02444441,-0.2756885,0.9170646
1678298988.08465,-28.80769,-29.78681,-2.172085,0.2912573,-0.03507015,-0.2768221,0.9150458
1678298988.14648,-22.33135,-30.57455,-1.455073,0.286903,-0.002573068,-0.285327,0.9144772
1678298988.2123,-6.804954,-32.22691,-0.4265139,0.2689975,0.01594475,-0.2895724,0.918441
1678298988.29209,0.8601401,-36.81888,-5.964089,0.2567838,-0.01866883,-0.2862113,0.9229283
1678298988.35592,9.851859,-39.83279,-10.26652,0.2482042,-0.009562079,-0.2941509,0.9229185
1678298988.41975,18.17755,-42.79142,-15.2442,0.2365819,-0.02421034,-0.2919401,0.9263983
1678298988.48358,21.53525,-48.59544,-23.39005,0.2305296,-0.0366988,-0.2942007,0.9267984
1678298988.54741,24.11086,-51.05246,-28.09351,0.2233911,-0.05049014,-0.2936123,0.9280835
1678298988.61124,10.63285,-52.56915,-35.07246,0.2329607,-0.08013995,-0.2935035,0.923668
1678298988.69202,6.889302,-48.8058,-35.89189,0.2479181,-0.04928151,-0.2958655,0.9211795
1678298988.75485,-6.405828,-45.43644,-36.56245,0.2598831,-0.0707188,-0.2845374,0.9200533
